ntaxa,rep,ils,ngt,m,snaq_runtime_sum,snaq_runtime_serial,inphynet_runtime,nretic_true,nretic_est,rooted_major_hwcd,unrooted_major_hwcd,rooted_hwcd,unrooted_hwcd,rooted_min_greedy_hwcd,unrooted_min_greedy_hwcd,sum_constraint_hwcd,sum_constraint_retics,perfect_infer_unrooted_hwcd,min_unrooted_nj_hwcd,n_constraints,approx_norm_hwcd,min_greedy_approx_norm_hwcd,approx_norm_input_hwcd,approx_norm_nj_hwcd
200,18,high,1000,10,33960.91036725044,1654.3868000507355,12.671297915,6,8,18,18,58,56,68,68,42,8,22,4,23,0.12903225806451613,0.15668202764976957,0.0610079575596817,0.010101010101010102
100,25,high,1000,20,225812.0720820427,11412.106091022491,20.876640271,1,1,104,104,108,108,212,212,16,1,6,2,6,0.5294117647058824,1.0392156862745099,0.04736842105263158,0.01020408163265306
100,21,high,100,20,212775.38480377197,17999.229980945587,15.880400951,4,3,24,24,56,52,94,94,18,3,26,20,7,0.23423423423423423,0.42342342342342343,0.0979381443298969,0.10204081632653061
200,22,low,100,20,213955.57545399666,14771.110795021057,12.518636185,4,4,0,0,4,4,2,2,4,4,0,0,15,0.009478672985781991,0.004739336492890996,0.005249343832020997,0.0
100,22,high,1000,20,145194.47106337547,13813.324393987656,17.350069297,4,5,2,2,34,28,40,40,20,5,12,0,7,0.12612612612612611,0.18018018018018017,0.05,0.0
100,23,low,100,10,8397.296757698059,183.89530396461487,12.912239674,2,2,0,0,8,4,14,14,0,2,4,0,13,0.01904761904761905,0.06666666666666667,0.0,0.0
50,24,low,1000,10,5923.8142676353455,320.53392815589905,12.382765739,1,2,0,0,2,2,0,0,0,2,2,0,6,0.019230769230769232,0.0,0.0,0.0
100,22,low,1000,10,10136.3755941391,177.06919312477112,10.495366965,4,6,14,14,20,18,22,22,4,6,6,4,12,0.08108108108108109,0.0990990990990991,0.02072538860103627,0.02040816326530612
200,22,high,1000,20,327863.3954913616,15143.91265296936,15.862577251,4,3,8,8,42,34,64,64,14,3,26,6,13,0.08056872037914692,0.15165876777251186,0.02617801047120419,0.015151515151515152
100,25,low,1000,20,110165.53947496414,10322.602172851562,17.633660931,1,1,0,0,0,0,0,0,0,1,0,0,7,0.0,0.0,0.0,0.0
50,23,high,1000,20,23577.014236688614,3103.851394891739,17.716785767,1,1,2,2,6,4,12,12,4,1,2,0,4,0.038461538461538464,0.11538461538461539,0.02127659574468085,0.0
200,21,low,1000,10,23181.41466498375,831.7144570350647,12.172674179,2,4,0,0,10,8,4,4,4,4,6,0,22,0.01951219512195122,0.00975609756097561,0.005449591280653951,0.0
200,24,high,1000,20,357356.0760719776,22073.9269220829,10.706589522,4,4,0,0,42,32,74,74,10,4,32,0,13,0.07582938388625593,0.17535545023696683,0.012987012987012988,0.0
50,22,low,1000,20,167546.96664190292,18048.121499061584,10.481715204,2,3,0,0,2,2,0,0,2,4,2,0,3,0.01818181818181818,0.0,0.009523809523809525,0.0
200,16,low,1000,20,209899.90140986443,14389.300153970718,16.322230265,6,6,0,0,16,10,24,24,4,6,0,0,15,0.02304147465437788,0.055299539170506916,0.00516795865633075,0.0
200,23,low,100,10,19914.201357126236,217.21970796585083,13.166115045,1,2,2,2,8,8,12,12,4,2,6,2,23,0.019801980198019802,0.0297029702970297,0.008356545961002786,0.005050505050505051
200,21,high,100,10,20311.96952700615,354.4423849582672,11.09957592,2,2,68,68,78,76,150,150,42,2,36,52,24,0.18536585365853658,0.36585365853658536,0.13165266106442577,0.13131313131313133
50,25,high,1000,20,168543.16091561317,21988.933829069138,13.866157634,3,3,8,8,34,24,56,56,16,3,6,2,3,0.20689655172413793,0.4827586206896552,0.08823529411764706,0.020833333333333332
100,21,high,1000,20,182335.19731211662,12846.063174009323,12.333771243,4,4,2,2,38,32,84,84,20,4,14,2,7,0.14414414414414414,0.3783783783783784,0.05583756345177665,0.01020408163265306
200,22,low,1000,10,33522.44123959541,1899.8094508647919,16.806855397,4,4,0,0,6,6,8,8,4,4,2,0,21,0.014218009478672985,0.018957345971563982,0.005420054200542005,0.0
200,23,low,1000,10,19326.00674390793,290.27045798301697,11.918957634,1,2,2,2,12,6,12,12,0,2,6,2,23,0.01485148514851485,0.0297029702970297,0.002785515320334262,0.005050505050505051
200,24,low,1000,10,22951.21490931511,356.92737793922424,11.146646434,4,4,0,0,2,2,4,4,0,4,0,0,22,0.004739336492890996,0.009478672985781991,0.0,0.0
100,22,low,100,20,275766.48471426964,25364.452548980713,11.273530891,4,4,12,12,12,6,20,20,6,4,2,4,6,0.02702702702702703,0.09009009009009009,0.02512562814070352,0.02040816326530612
200,17,low,1000,20,190186.20016527176,21259.66272497177,18.480971802,3,3,2,2,10,10,16,16,8,3,2,2,15,0.02403846153846154,0.038461538461538464,0.013227513227513227,0.005050505050505051
200,24,low,100,10,22749.16680932045,295.79724383354187,13.483654474,4,4,10,10,18,14,32,32,4,4,10,4,22,0.03317535545023697,0.07582938388625593,0.010899182561307902,0.010101010101010102
200,25,low,100,10,20353.475932121277,285.99335193634033,10.78221851,1,1,0,0,14,4,26,26,0,1,4,0,22,0.009900990099009901,0.06435643564356436,0.0,0.0
50,22,high,1000,20,244231.77462482452,30982.562273025513,16.545274237,2,4,0,0,16,14,8,8,18,4,2,0,3,0.12727272727272726,0.07272727272727272,0.08571428571428572,0.0
200,23,low,100,20,217425.268928051,10438.529385089874,12.274822431,1,1,0,0,2,2,4,4,2,1,0,0,14,0.0049504950495049506,0.009900990099009901,0.00267379679144385,0.0
200,22,low,1000,20,168350.07540798187,14194.469346046448,10.779557125,4,3,14,14,2,2,0,0,0,3,2,4,15,0.004739336492890996,0.0,0.005291005291005291,0.010101010101010102
200,23,high,100,20,436548.0337357521,19000.158815145493,23.994731749,1,2,60,60,68,68,124,124,26,2,24,34,13,0.16831683168316833,0.3069306930693069,0.079155672823219,0.08585858585858586
100,24,high,1000,20,217426.61176109314,39084.34613490105,16.799982497,6,4,2,2,34,24,46,46,10,4,10,2,7,0.10256410256410256,0.19658119658119658,0.030456852791878174,0.01020408163265306
200,22,high,100,20,446426.2890794277,24434.20321202278,12.487480102,4,3,28,28,72,62,108,108,28,3,28,22,13,0.14691943127962084,0.2559241706161137,0.06544502617801047,0.05555555555555555
200,24,low,100,20,207148.01757979393,10707.367921113968,11.138791868,4,4,12,12,18,12,34,34,8,4,0,2,15,0.02843601895734597,0.08056872037914692,0.013123359580052493,0.005050505050505051
200,25,high,100,20,238566.58085656166,10832.012552022934,13.934287014,1,1,86,86,100,100,200,200,38,1,22,40,14,0.24752475247524752,0.49504950495049505,0.10427807486631016,0.10101010101010101
200,24,high,100,10,24202.954296588898,426.4431359767914,15.690673925,4,4,66,66,104,98,198,198,30,4,46,42,23,0.23222748815165878,0.46919431279620855,0.09863013698630137,0.10606060606060606
200,25,low,1000,10,21775.836019277573,220.59054112434387,16.032591158,1,1,0,0,14,4,26,26,0,1,4,0,21,0.009900990099009901,0.06435643564356436,0.0,0.0
200,25,low,1000,20,181293.78872179985,9485.241450071335,10.867667139,1,1,0,0,0,0,0,0,0,1,0,0,15,0.0,0.0,0.0,0.0
200,22,high,1000,10,28902.82420682907,741.8056840896606,11.913849943,4,3,12,12,50,40,58,58,18,3,24,10,23,0.0947867298578199,0.13744075829383887,0.03867403314917127,0.025252525252525252
200,25,high,1000,10,21343.19575715065,425.3734669685364,11.146812535,1,1,4,4,20,20,36,36,10,1,6,2,24,0.04950495049504951,0.0891089108910891,0.01694915254237288,0.005050505050505051
200,23,low,1000,20,198999.55432534218,10960.814791202545,12.142140941,1,1,0,0,0,0,0,0,0,1,0,0,14,0.0,0.0,0.0,0.0
200,23,high,1000,10,20331.193395614624,595.4290721416473,17.42218055,1,1,2,2,18,8,30,30,6,1,6,2,25,0.019801980198019802,0.07425742574257425,0.011363636363636364,0.005050505050505051
200,25,low,100,20,208795.9075975418,18085.89644908905,12.438524584,1,1,0,0,0,0,0,0,0,1,0,0,15,0.0,0.0,0.0,0.0
200,21,high,1000,20,245916.80160593987,13094.749671936035,18.076774988,2,4,4,4,42,28,38,38,20,4,8,2,14,0.06829268292682927,0.09268292682926829,0.028720626631853787,0.005050505050505051
200,25,high,1000,20,191197.67471528053,10356.210747003555,16.655405112,1,1,2,2,16,6,28,28,6,1,4,0,15,0.01485148514851485,0.06930693069306931,0.008064516129032258,0.0
100,24,low,1000,10,12218.500500440598,397.66384100914,14.616576898,6,6,2,2,36,26,76,76,8,6,10,2,12,0.1111111111111111,0.3247863247863248,0.025906735751295335,0.01020408163265306
200,18,low,1000,10,27733.71418428421,1710.204586982727,25.275887296,6,12,10,10,28,24,14,14,22,13,18,4,23,0.055299539170506916,0.03225806451612903,0.03316326530612245,0.010101010101010102
100,23,low,100,20,221110.85865688324,82253.46818900108,12.148434616,2,2,0,0,0,0,0,0,0,2,0,0,7,0.0,0.0,0.0,0.0
50,16,high,3000,10,31084.779572486877,2547.5646510124207,12.308071954,1,1,0,0,10,6,12,12,4,1,2,0,4,0.057692307692307696,0.11538461538461539,0.02127659574468085,0.0
50,16,high,3000,20,108210.76746606827,9588.205273151398,17.273564926,1,1,0,0,6,6,6,6,6,1,0,0,3,0.057692307692307696,0.057692307692307696,0.03125,0.0
50,20,low,3000,10,5750.999127864838,232.9960310459137,16.753134437,2,3,0,0,8,4,4,4,2,3,4,0,7,0.03636363636363636,0.03636363636363636,0.010638297872340425,0.0
50,16,low,3000,20,38814.67868614197,5010.113001823425,15.163734398,1,1,0,0,4,4,6,6,4,1,0,0,4,0.038461538461538464,0.057692307692307696,0.02127659574468085,0.0
200,24,low,1000,20,312737.42124962807,35352.0156378746,15.925033883,4,4,12,12,8,2,14,14,0,4,0,4,15,0.004739336492890996,0.03317535545023697,0.005249343832020997,0.010101010101010102
50,19,low,3000,10,7918.425045251846,566.7470128536224,25.182802165,3,3,0,0,0,0,0,0,0,3,0,0,6,0.0,0.0,0.0,0.0
50,18,low,3000,20,54623.57039642334,6932.238888978958,18.116557477,1,1,0,0,0,0,0,0,0,1,0,0,4,0.0,0.0,0.0,0.0
50,19,high,3000,10,16225.993167877197,1311.2234280109406,12.647977433,3,3,0,0,26,18,44,44,8,3,12,0,5,0.15517241379310345,0.3793103448275862,0.04081632653061224,0.0
50,19,low,3000,20,66854.65132975578,6533.81887793541,12.037127575,3,3,0,0,2,2,2,2,0,3,0,0,4,0.017241379310344827,0.017241379310344827,0.0,0.0
50,23,high,3000,10,10797.090805768967,604.71550989151,12.627120714,1,1,0,0,14,4,26,26,2,1,4,0,5,0.038461538461538464,0.25,0.010869565217391304,0.0
50,20,high,3000,20,33868.4706902504,3945.1876249313354,11.466999482,2,2,0,0,8,6,14,14,0,2,4,0,4,0.05454545454545454,0.12727272727272726,0.0,0.0
50,25,high,3000,10,12222.78336596489,1091.1414368152618,17.517158208,3,3,6,6,22,22,36,36,10,3,4,0,5,0.1896551724137931,0.3103448275862069,0.05102040816326531,0.0
50,20,low,3000,20,106933.04467773438,23511.303139925003,16.389956904,2,3,0,0,2,2,0,0,0,3,2,0,4,0.01818181818181818,0.0,0.0,0.0
50,21,high,3000,10,8613.280703783035,913.6254971027374,12.232595764,1,1,0,0,2,2,4,4,2,1,0,0,5,0.019230769230769232,0.038461538461538464,0.010869565217391304,0.0
50,19,high,3000,20,32838.12351107597,5005.04115486145,12.497096241,3,2,0,0,22,16,28,28,2,2,10,0,4,0.13793103448275862,0.2413793103448276,0.010309278350515464,0.0
100,17,low,3000,20,122574.1053557396,11050.130851984024,15.534279608,2,2,0,0,6,4,8,8,0,2,4,0,7,0.01904761904761905,0.0380952380952381,0.0,0.0
50,25,low,3000,10,5639.557461261749,411.10451006889343,12.086743462,3,3,0,0,4,4,6,6,4,3,2,0,6,0.034482758620689655,0.05172413793103448,0.020833333333333332,0.0
50,24,low,3000,20,76128.30408024788,9596.383379936218,13.05317844,1,2,0,0,2,2,0,0,0,2,2,0,4,0.019230769230769232,0.0,0.0,0.0
100,16,high,3000,20,247116.63881111145,14936.286499977112,14.120285355,3,4,0,0,28,20,46,46,10,4,12,0,6,0.09259259259259259,0.21296296296296297,0.02512562814070352,0.0
100,19,high,3000,10,12481.831274986267,423.9702661037445,19.601362478,2,1,0,0,12,4,16,16,0,1,4,0,12,0.01904761904761905,0.0761904761904762,0.0,0.0
100,20,high,3000,10,19721.853653907776,994.2716591358185,20.74063425,4,4,0,0,24,20,38,38,14,4,12,0,11,0.09009009009009009,0.17117117117117117,0.037037037037037035,0.0
100,22,low,3000,10,18408.183519363403,2717.2330951690674,25.435098432,4,6,16,16,24,18,30,30,4,6,4,4,12,0.08108108108108109,0.13513513513513514,0.02072538860103627,0.02040816326530612
50,22,low,3000,20,136504.48200178146,12829.602262973785,18.782374334,2,4,0,0,14,8,0,0,6,4,4,0,3,0.07272727272727272,0.0,0.02857142857142857,0.0
50,17,high,3000,20,204955.2849597931,16039.206007003784,10.355616174,1,1,0,0,8,4,14,14,0,1,4,0,3,0.038461538461538464,0.1346153846153846,0.0,0.0
50,24,high,3000,20,160567.59751439095,22908.595232009888,17.107268395,1,2,0,0,14,6,20,20,8,2,4,0,3,0.057692307692307696,0.19230769230769232,0.04040404040404041,0.0
100,19,low,3000,20,182792.0918507576,15434.51582312584,23.004427139,2,2,0,0,0,0,0,0,0,2,0,0,7,0.0,0.0,0.0,0.0
50,25,high,3000,20,382860.062176466,45010.120702028275,12.131967511,3,3,0,0,20,20,34,34,10,3,4,0,3,0.1724137931034483,0.29310344827586204,0.049019607843137254,0.0
100,17,high,3000,20,233500.4788365364,20460.798343896866,17.950634852,2,3,0,0,12,10,18,18,8,3,8,0,6,0.047619047619047616,0.08571428571428572,0.02040816326530612,0.0
100,20,low,3000,20,119859.90982031822,15861.9384598732,10.170262479,4,4,0,0,0,0,0,0,0,5,0,0,8,0.0,0.0,0.0,0.0
100,18,high,3000,20,161148.74439501762,12274.562431812286,26.845919211,5,4,0,0,28,28,22,22,16,4,18,0,7,0.12280701754385964,0.09649122807017543,0.04060913705583756,0.0
100,23,high,3000,10,13985.913220405579,368.50514793395996,22.018724305,2,1,0,0,14,10,12,12,0,1,10,0,13,0.047619047619047616,0.05714285714285714,0.0,0.0
100,20,high,3000,20,270459.74238204956,24066.389459848404,18.946231995,4,5,0,0,22,18,24,24,14,5,14,0,6,0.08108108108108109,0.10810810810810811,0.034653465346534656,0.0
1000,16,low,1000,20,786376.2190005779,31507.375134944916,23.383872867,8,10,2,2,18,18,14,14,8,11,-100,2,76,0.008797653958944282,0.006842619745845552,0.0026595744680851063,0.001002004008016032
1000,93,low,1000,20,742742.7678916454,22714.604645967484,23.734031494,16,20,12,12,38,38,38,38,14,20,-100,12,79,0.018147086914995225,0.018147086914995225,0.006838506049447659,0.006012024048096192
50,21,low,3000,20,46506.37666320801,6442.132741928101,15.560900562,1,1,0,0,0,0,0,0,0,1,2,0,4,0.0,0.0,0.0,0.0
50,21,high,3000,20,12172.164637804031,1218.9471080303192,15.307172317,1,1,0,0,10,2,20,20,2,1,0,0,5,0.019230769230769232,0.19230769230769232,0.010869565217391304,0.0
50,22,high,3000,10,13180.638387441635,1416.9337630271912,15.284172002,2,6,0,0,28,26,2,2,18,6,8,0,5,0.23636363636363636,0.01818181818181818,0.08411214953271028,0.0
50,22,high,3000,20,333615.4570338726,70044.42951202393,15.360470853,2,5,0,0,22,18,4,4,16,5,2,0,3,0.16363636363636364,0.03636363636363636,0.07407407407407407,0.0
50,23,low,3000,20,157435.77742624283,17355.239849090576,15.260901998,1,1,0,0,12,2,22,22,0,1,0,0,3,0.019230769230769232,0.21153846153846154,0.0,0.0
50,16,low,3000,10,9733.578864097595,1468.3133749961853,10.144306141,1,1,0,0,8,6,8,8,6,1,0,0,5,0.057692307692307696,0.07692307692307693,0.03260869565217391,0.0
100,17,low,3000,10,11800.217731714249,923.1705400943756,28.100566747,2,2,0,0,8,6,12,12,0,3,6,0,12,0.02857142857142857,0.05714285714285714,0.0,0.0
50,21,low,3000,10,6056.578856229782,245.28888702392578,14.413852356,1,1,0,0,0,0,0,0,0,1,2,0,6,0.0,0.0,0.0,0.0
100,20,low,3000,10,22795.797221899033,1729.8831360340118,18.95064702,4,5,0,0,8,4,4,4,4,6,4,0,11,0.018018018018018018,0.018018018018018018,0.010256410256410256,0.0
50,17,low,3000,10,4947.7686405181885,206.825257062912,28.606287342,1,1,0,0,0,0,0,0,0,1,0,0,6,0.0,0.0,0.0,0.0
50,20,high,3000,10,18862.51181602478,1353.3992869853973,19.069426159,2,2,0,0,6,4,12,12,0,2,4,0,5,0.03636363636363636,0.10909090909090909,0.0,0.0
100,25,low,100,10,12228.958114624023,562.5298690795898,17.238783995,1,1,0,0,0,0,0,0,0,1,0,0,11,0.0,0.0,0.0,0.0
100,25,high,100,10,16434.164118766785,901.5349249839783,17.000281256,1,1,32,32,44,38,84,84,22,1,18,20,11,0.18627450980392157,0.4117647058823529,0.11666666666666667,0.10204081632653061
50,24,low,3000,10,6634.688461303711,380.241770029068,16.128348952,1,2,0,0,2,2,0,0,0,2,2,0,6,0.019230769230769232,0.0,0.0,0.0
50,18,high,3000,10,31663.724771261215,3834.320597887039,19.830556888,1,1,2,2,16,8,28,28,2,1,6,2,4,0.07692307692307693,0.2692307692307692,0.02127659574468085,0.020833333333333332
200,22,high,100,10,22032.349225759506,847.1035799980164,22.531273012,4,3,78,78,116,108,204,204,28,3,46,34,25,0.2559241706161137,0.4834123222748815,0.08659217877094973,0.08585858585858586
200,23,high,100,10,25889.128378152847,520.3567490577698,15.58265399,1,1,28,28,46,36,90,90,22,1,18,28,22,0.0891089108910891,0.22277227722772278,0.06983240223463687,0.0707070707070707
200,19,low,3000,10,33911.74947667122,2511.0663340091705,18.788119934,5,5,12,12,14,10,16,16,4,5,6,4,21,0.02336448598130841,0.037383177570093455,0.010752688172043012,0.010101010101010102
100,18,high,3000,10,10754.666257858276,397.0986969470978,17.559469476,5,2,2,2,24,16,20,20,0,2,16,2,12,0.07017543859649122,0.08771929824561403,0.0055248618784530384,0.01020408163265306
50,23,low,3000,10,7347.976165056229,595.6970870494843,16.50136881,1,1,0,0,6,2,12,12,0,1,2,0,6,0.019230769230769232,0.11538461538461539,0.0,0.0
200,16,low,3000,10,29268.387466669083,1848.4429988861084,13.715817794,6,6,0,0,12,8,20,20,0,6,2,0,22,0.018433179723502304,0.04608294930875576,0.0,0.0
100,23,low,3000,10,11422.78539943695,242.82576322555542,23.8422455,2,2,0,0,14,10,22,22,0,2,4,0,11,0.047619047619047616,0.10476190476190476,0.0,0.0
200,16,high,1000,10,37354.857573747635,1491.3464250564575,18.024132455,6,4,10,10,50,42,56,56,12,4,28,8,22,0.0967741935483871,0.12903225806451613,0.027247956403269755,0.020202020202020204
100,21,low,3000,10,11198.49523472786,299.73153591156006,17.191546016,4,4,0,0,22,16,64,64,8,4,4,0,12,0.07207207207207207,0.2882882882882883,0.0213903743315508,0.0
100,22,high,3000,10,9850.553241729736,454.9254231452942,18.090341163,4,4,0,0,36,24,58,58,6,5,20,0,13,0.10810810810810811,0.26126126126126126,0.015957446808510637,0.0
100,18,low,3000,10,10873.428685188293,349.15702390670776,17.254112228,5,7,2,2,36,30,30,30,8,7,18,2,13,0.13157894736842105,0.13157894736842105,0.02577319587628866,0.01020408163265306
100,21,high,3000,20,255795.7151389122,22138.746786117554,15.977613072,4,4,0,0,36,30,62,62,18,4,12,0,7,0.13513513513513514,0.27927927927927926,0.04568527918781726,0.0
100,21,low,3000,20,148567.05250668526,17226.194042921066,16.138501281,4,4,8,8,6,6,4,4,4,4,2,4,8,0.02702702702702703,0.018018018018018018,0.020512820512820513,0.02040816326530612
200,23,high,1000,20,298996.91480469704,16709.975949048996,15.147126554,1,2,2,2,24,14,28,28,8,2,8,2,14,0.034653465346534656,0.06930693069306931,0.013262599469496022,0.005050505050505051
50,25,low,3000,20,112704.19889688492,19095.772271871567,16.80784654,3,3,0,0,4,4,6,6,4,3,0,0,4,0.034482758620689655,0.05172413793103448,0.02,0.0
200,16,low,3000,20,240583.04035115242,9493.900670051575,14.753087275,6,6,14,14,10,6,14,14,4,6,0,6,15,0.013824884792626729,0.03225806451612903,0.012919896640826873,0.015151515151515152
100,24,low,1000,20,241213.9606511593,34491.83410906792,15.891476584,6,5,0,0,10,8,8,8,6,5,2,0,7,0.03418803418803419,0.03418803418803419,0.015,0.0
100,22,high,3000,20,275474.7445502281,22308.217933893204,14.077230455,4,5,4,4,38,30,56,56,12,6,26,0,6,0.13513513513513514,0.25225225225225223,0.02926829268292683,0.0
100,23,high,3000,20,161073.20350337029,16234.13187789917,14.123853861,2,2,2,2,14,12,24,24,8,2,4,0,7,0.05714285714285714,0.11428571428571428,0.020942408376963352,0.0
50,18,high,3000,20,236292.99995541573,62636.6822309494,16.242077978,1,1,0,0,2,2,4,4,0,1,2,0,4,0.019230769230769232,0.038461538461538464,0.0,0.0
200,24,high,100,20,461448.63745236397,35647.66518187523,15.246410707,4,3,66,66,82,76,148,148,32,3,42,40,13,0.18009478672985782,0.35071090047393366,0.09424083769633508,0.10101010101010101
200,25,high,100,10,20562.002475976944,513.9637100696564,15.954381948,1,1,44,44,58,58,114,114,26,1,32,34,24,0.14356435643564355,0.28217821782178215,0.0847457627118644,0.08585858585858586
200,14,low,3000,20,283938.9086639881,19947.578941822052,17.130594176,8,10,0,0,24,22,12,12,20,10,6,0,14,0.04932735426008968,0.026905829596412557,0.02493765586034913,0.0
50,22,low,3000,10,6425.4853048324585,560.2108190059662,22.601153685,2,4,0,0,30,30,16,16,10,4,14,0,7,0.2727272727272727,0.14545454545454545,0.05154639175257732,0.0
50,23,high,3000,20,23164.577624559402,4332.057173013687,11.500294297,1,1,0,0,2,2,4,4,0,1,2,0,4,0.019230769230769232,0.038461538461538464,0.0,0.0
100,25,low,3000,10,12478.631407499313,493.89058113098145,13.264380305,1,1,0,0,0,0,0,0,0,1,0,0,11,0.0,0.0,0.0,0.0
50,24,high,3000,10,11193.757457017899,949.6234951019287,10.359323761,1,2,0,0,14,14,20,20,8,2,6,0,5,0.1346153846153846,0.19230769230769232,0.042105263157894736,0.0
100,21,high,3000,10,9661.329295396805,250.98887014389038,10.616316206,4,4,0,0,30,26,46,46,18,4,14,0,12,0.11711711711711711,0.2072072072072072,0.0481283422459893,0.0
200,12,high,1000,10,26667.808840990067,793.8516180515289,20.018800738,4,3,4,4,38,26,42,42,12,3,22,4,24,0.061611374407582936,0.0995260663507109,0.022222222222222223,0.010101010101010102
200,24,high,1000,10,29543.249058246613,726.884092092514,18.262305734,4,4,0,0,36,28,64,64,8,4,22,0,21,0.06635071090047394,0.15165876777251186,0.01084010840108401,0.0
100,23,low,3000,20,51169.84904336929,3512.92338013649,10.674820099,2,2,0,0,6,2,10,10,0,2,0,0,8,0.009523809523809525,0.047619047619047616,0.0,0.0
100,24,low,3000,20,140756.5137104988,20402.694951057434,10.415615388,6,3,0,0,14,12,4,4,6,3,4,0,8,0.05128205128205128,0.017094017094017096,0.015625,0.0
100,25,high,3000,10,10089.61557340622,443.445344209671,19.292336828,1,1,0,0,12,4,22,22,0,1,4,0,12,0.0196078431372549,0.10784313725490197,0.0,0.0
200,18,low,3000,10,23022.62993454933,739.4245159626007,10.724874239,6,10,12,12,26,24,22,22,6,10,20,4,23,0.055299539170506916,0.05069124423963134,0.013054830287206266,0.010101010101010102
200,17,low,3000,20,183231.81879878044,15285.406574964523,20.640016669,3,3,0,0,6,4,10,10,2,3,2,0,15,0.009615384615384616,0.02403846153846154,0.0026455026455026454,0.0
200,17,low,3000,10,22111.63681602478,594.4755001068115,22.552586081,3,3,0,0,10,6,12,12,4,3,4,0,22,0.014423076923076924,0.028846153846153848,0.005494505494505495,0.0
200,21,low,3000,10,35499.981692790985,4291.558851003647,10.729220695,2,4,0,0,14,10,4,4,2,4,6,0,21,0.024390243902439025,0.00975609756097561,0.0027100271002710027,0.0
100,24,high,3000,20,244429.4048988819,30241.79562306404,11.958328185,6,5,2,2,52,46,70,70,22,5,12,2,6,0.19658119658119658,0.29914529914529914,0.0594059405940594,0.01020408163265306
100,25,high,3000,20,229550.6278374195,15462.591897964478,11.560045708,1,1,2,2,20,12,36,36,8,1,2,0,7,0.058823529411764705,0.17647058823529413,0.02127659574468085,0.0
200,20,high,3000,10,23031.710570573807,548.5512328147888,10.985135584,5,4,0,0,42,32,44,44,12,4,28,0,24,0.07476635514018691,0.102803738317757,0.01652892561983471,0.0
200,19,high,3000,10,19481.412629127502,281.47682213783264,13.813726452,5,3,10,10,30,24,34,34,4,3,18,2,24,0.056074766355140186,0.0794392523364486,0.008333333333333333,0.005050505050505051
200,18,high,3000,10,30327.126209259033,909.0131368637085,33.292869859,6,8,8,8,60,56,64,64,30,8,22,2,23,0.12903225806451613,0.14746543778801843,0.042440318302387266,0.005050505050505051
200,17,high,3000,20,490218.94935178757,46213.33447909355,15.208352967,3,3,8,8,34,22,60,60,16,3,6,4,13,0.052884615384615384,0.14423076923076922,0.02617801047120419,0.010101010101010102
200,19,low,3000,20,306574.6294157505,50759.64292597771,14.01305828,5,5,12,12,4,4,4,4,4,5,0,6,15,0.009345794392523364,0.009345794392523364,0.013020833333333334,0.015151515151515152
100,24,low,3000,10,12124.021045207977,716.9764080047607,22.404816318,6,5,2,2,12,10,20,20,4,5,8,2,13,0.042735042735042736,0.08547008547008547,0.015957446808510637,0.01020408163265306
100,22,low,3000,20,196072.3148806095,15055.525981903076,14.318877604,4,4,0,0,2,2,0,0,0,5,2,0,7,0.009009009009009009,0.0,0.0,0.0
100,25,low,3000,20,116966.89926123619,17533.73082590103,11.667234317,1,1,0,0,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0,0.0
200,18,low,3000,20,520008.514513731,38085.68435406685,10.540298539,6,8,14,14,24,20,28,28,4,8,4,4,14,0.04608294930875576,0.06451612903225806,0.010126582278481013,0.010101010101010102
100,24,high,3000,10,14966.180733680725,1386.657685995102,13.476634116,6,5,2,2,54,48,70,70,16,5,22,2,12,0.20512820512820512,0.29914529914529914,0.04736842105263158,0.01020408163265306
200,22,low,3000,20,314664.3689045906,52490.73034310341,15.936130031,4,4,0,0,4,4,0,0,4,4,0,0,15,0.009478672985781991,0.0,0.005249343832020997,0.0
200,21,high,3000,10,36102.32909655571,4007.5357921123505,17.08591197,2,3,2,2,14,14,18,18,10,3,6,0,22,0.03414634146341464,0.04390243902439024,0.013736263736263736,0.0
50,26,low,100,10,6490.802639007568,476.01752400398254,14.3256767,2,2,0,0,4,4,0,0,0,2,4,0,6,0.03636363636363636,0.0,0.0,0.0
50,26,low,1000,10,6558.9386196136475,364.849338054657,27.000200995,2,2,0,0,10,4,14,14,0,2,4,0,6,0.03636363636363636,0.12727272727272726,0.0,0.0
50,27,high,100,10,4631.824392795563,174.36545395851135,78.198301205,3,2,14,14,28,24,44,44,14,2,10,12,7,0.20689655172413793,0.3793103448275862,0.14285714285714285,0.125
50,26,high,1000,10,13254.155374526978,1821.4938700199127,17.374722525,2,3,0,0,20,12,20,20,10,3,4,0,5,0.10909090909090909,0.18181818181818182,0.05102040816326531,0.0
50,27,high,1000,10,5093.513010978699,201.17437410354614,16.354225718,3,3,4,4,18,16,26,26,10,3,12,4,6,0.13793103448275862,0.22413793103448276,0.07291666666666667,0.041666666666666664
200,23,high,3000,10,19204.076598882675,301.98167610168457,12.688760773,1,1,0,0,14,4,24,24,4,1,4,0,24,0.009900990099009901,0.0594059405940594,0.005649717514124294,0.0
50,26,high,100,10,14994.395129919052,1571.0506489276886,21.129742866,2,4,18,18,34,34,46,46,14,4,8,10,5,0.3090909090909091,0.41818181818181815,0.1188118811881188,0.10416666666666667
