ntaxa,rep,ils,ngt,m,ncores,runtime
200,7,high,1000,20,26,38209.72740602493
200,7,high,1000,20,27,37200.008122205734
200,7,high,1000,20,28,36653.14818096161
200,7,high,1000,20,29,36220.93867611885
200,7,high,1000,20,30,35912.16649007797
200,7,high,1000,20,31,35302.622099876404
200,7,high,1000,20,32,35066.932665109634
200,6,low,3000,20,1,197582.3208873272
200,6,low,3000,20,2,99340.1275279522
200,6,low,3000,20,3,66413.43056511879
200,6,low,3000,20,4,50021.203743457794
200,6,low,3000,20,5,40241.23953008652
200,6,low,3000,20,6,33577.70017290115
200,6,low,3000,20,7,28806.05301809311
200,6,low,3000,20,8,25571.914354801178
200,6,low,3000,20,9,23351.22477698326
200,6,low,3000,20,10,21119.750862836838
200,6,low,3000,20,11,19741.741463661194
200,6,low,3000,20,12,18548.580094099045
200,6,low,3000,20,13,17523.004663944244
200,6,low,3000,20,14,16660.051967144012
200,6,low,3000,20,15,15902.608979940414
200,6,low,3000,20,16,15248.795044898987
200,6,low,3000,20,17,14719.072814941406
200,6,low,3000,20,18,14113.975148916245
200,6,low,3000,20,19,13617.966881275177
200,6,low,3000,20,20,13245.18650174141
200,6,low,3000,20,21,12796.780419588089
200,6,low,3000,20,22,12402.303131818771
200,6,low,3000,20,23,11973.832878351212
200,6,low,3000,20,24,11653.372771024704
200,6,low,3000,20,25,11335.310015916824
200,6,low,3000,20,26,11049.520231962204
200,6,low,3000,20,27,10780.162652015686
200,6,low,3000,20,28,10573.489773988724
200,6,low,3000,20,29,10405.994190216064
200,6,low,3000,20,30,10193.950395822525
200,6,low,3000,20,31,10093.386268854141
200,6,low,3000,20,32,9967.079044818878
200,6,high,1000,10,1,30606.606696128845
200,6,high,1000,10,2,15359.110237836838
200,6,high,1000,10,3,10288.8628282547
200,6,high,1000,10,4,7723.098392248154
200,6,high,1000,10,5,6182.478579282761
200,6,high,1000,10,6,5165.012610673904
200,6,high,1000,10,7,4456.377455711365
200,6,high,1000,10,8,3918.694892883301
200,6,high,1000,10,9,3481.073532104492
200,6,high,1000,10,10,3158.5254004001617
200,6,high,1000,10,11,2866.7939898967743
200,6,high,1000,10,12,2617.602620124817
200,6,high,1000,10,13,2424.919571876526
200,6,high,1000,10,14,2249.2683539390564
200,6,high,1000,10,15,2113.24120593071
200,6,high,1000,10,16,1980.8831322193146
200,6,high,1000,10,17,1873.624082326889
200,6,high,1000,10,18,1776.2663278579712
200,6,high,1000,10,19,1692.5315606594086
200,6,high,1000,10,20,1608.8308022022247
200,6,high,1000,10,21,1536.8272922039032
200,6,high,1000,10,22,1477.0261566638947
200,6,high,1000,10,23,1420.2822880744934
200,6,high,1000,10,24,1370.9499235153198
200,6,high,1000,10,25,1333.8628871440887
200,6,high,1000,10,26,1299.1367328166962
200,6,high,1000,10,27,1268.5475990772247
200,6,high,1000,10,28,1239.3718638420105
200,6,high,1000,10,29,1215.0293583869934
200,6,high,1000,10,30,1188.0003769397736
200,6,high,1000,10,31,1158.5993947982788
200,6,high,1000,10,32,1137.225723028183
200,6,low,100,20,1,493347.52108836174
200,6,low,100,20,2,249785.28449869156
200,6,low,100,20,3,169847.34722924232
200,6,low,100,20,4,129755.34534025192
200,6,low,100,20,5,106487.36171579361
200,6,low,100,20,6,89885.23697710037
200,6,low,100,20,7,78415.90329933167
200,6,low,100,20,8,71727.03269863129
200,6,low,100,20,9,65881.86454677582
200,6,low,100,20,10,63330.731944561005
200,6,low,100,20,11,60644.79447364807
200,6,low,100,20,12,58885.89004635811
200,6,low,100,20,13,57894.82759284973
200,6,low,100,20,14,56422.90626001358
200,6,low,100,20,15,55120.42800307274
200,6,low,100,20,16,54152.7567820549
200,6,low,100,20,17,53308.07477092743
200,6,low,100,20,18,52537.65851163864
200,6,low,100,20,19,51793.45385599136
200,6,low,100,20,20,51173.918115615845
200,6,low,100,20,21,50846.684576034546
200,6,low,100,20,22,50492.0636279583
200,6,low,100,20,23,50143.69260382652
200,6,low,100,20,24,49813.142179727554
200,6,low,100,20,25,49175.78029203415
200,6,low,100,20,26,48876.48406076431
200,6,low,100,20,27,48742.03341579437
200,6,low,100,20,28,48502.696707725525
200,6,low,100,20,29,48305.455163002014
200,6,low,100,20,30,48107.38037776947
200,6,low,100,20,31,47984.58885073662
200,6,low,100,20,32,47746.763261795044
200,6,high,100,20,1,512510.1592657566
200,6,high,100,20,2,258116.18772530556
200,6,high,100,20,3,172956.14463853836
200,6,high,100,20,4,132837.31035399437
200,6,high,100,20,5,107452.6176598072
200,6,high,100,20,6,91185.47404789925
200,6,high,100,20,7,80529.36644530296
200,6,high,100,20,8,71937.99302053452
200,6,high,100,20,9,64855.71875858307
200,6,high,100,20,10,58639.56854891777
200,6,high,100,20,11,55827.36969828606
200,6,high,100,20,12,54087.46700525284
200,6,high,100,20,13,52745.720885276794
200,6,high,100,20,14,52061.000005960464
200,6,high,100,20,15,51274.1783759594
200,6,high,100,20,16,49697.97046113014
200,6,high,100,20,17,49127.64613699913
200,6,high,100,20,18,48381.88278031349
200,6,high,100,20,19,47699.046880960464
200,6,high,100,20,20,47224.49376130104
200,6,high,100,20,21,46690.84212398529
200,6,high,100,20,22,46162.54431319237
200,6,high,100,20,23,45702.007600307465
200,6,high,100,20,24,45417.37460589409
200,6,high,100,20,25,45128.751688957214
200,6,high,100,20,26,44814.35597419739
200,6,high,100,20,27,44404.494383096695
200,6,high,100,20,28,44170.972284793854
200,6,high,100,20,29,44013.72236204147
200,6,high,100,20,30,43857.66998410225
200,6,high,100,20,31,43713.29550099373
200,6,high,100,20,32,43512.4754049778
200,6,high,3000,20,1,894925.5436952114
200,6,high,3000,20,2,451019.1225402355
200,6,high,3000,20,3,306546.8554980755
200,6,high,3000,20,4,235847.7638106346
200,6,high,3000,20,5,202234.01819372177
200,6,high,3000,20,6,179098.17303705215
200,6,high,3000,20,7,161940.9219033718
200,6,high,3000,20,8,150095.64096093178
200,6,high,3000,20,9,140959.84220528603
200,6,high,3000,20,10,132657.11103916168
200,6,high,3000,20,11,126543.32156062126
200,6,high,3000,20,12,121552.08294510841
200,6,high,3000,20,13,115807.29646110535
200,6,high,3000,20,14,112381.22210788727
200,6,high,3000,20,15,109295.09623408318
200,6,high,3000,20,16,106747.27567005157
200,6,high,3000,20,17,103610.1068482399
200,6,high,3000,20,18,100956.96491956711
200,6,high,3000,20,19,98126.21506381035
200,6,high,3000,20,20,96242.30895018578
200,6,high,3000,20,21,95161.83179187775
200,6,high,3000,20,22,93852.98948955536
200,6,high,3000,20,23,92316.12164926529
200,6,high,3000,20,24,90056.07943558693
200,6,high,3000,20,25,88968.27967524529
200,6,high,3000,20,26,87649.16919112206
200,6,high,3000,20,27,87043.81139016151
200,6,high,3000,20,28,86473.18074202538
200,6,high,3000,20,29,85075.40042972565
200,6,high,3000,20,30,84238.78728818893
200,6,high,3000,20,31,83242.48420906067
200,6,high,3000,20,32,82533.33188509941
200,6,low,1000,20,1,421541.6081941128
200,6,low,1000,20,2,219010.45074129105
200,6,low,1000,20,3,156282.77369999886
200,6,low,1000,20,4,126056.61084127426
200,6,low,1000,20,5,108382.16077709198
200,6,low,1000,20,6,96527.24193072319
200,6,low,1000,20,7,87719.68913793564
200,6,low,1000,20,8,80780.0126619339
200,6,low,1000,20,9,75657.4954366684
200,6,low,1000,20,10,71539.76077866554
200,6,low,1000,20,11,67921.26097464561
200,6,low,1000,20,12,65581.23684549332
200,6,low,1000,20,13,62789.28745889664
200,6,low,1000,20,14,60873.98054432869
200,6,low,1000,20,15,59247.70870065689
200,6,low,1000,20,16,57376.29924726486
200,6,low,1000,20,17,56094.034464120865
200,6,low,1000,20,18,55104.166347026825
200,6,low,1000,20,19,54046.727622509
200,6,low,1000,20,20,53015.71193361282
200,6,low,1000,20,21,52065.85152506828
200,6,low,1000,20,22,51341.2135078907
200,6,low,1000,20,23,50655.25344014168
200,6,low,1000,20,24,50116.83898425102
200,6,low,1000,20,25,49290.462530612946
200,6,low,1000,20,26,48707.425559043884
200,6,low,1000,20,27,48269.727318286896
200,6,low,1000,20,28,47679.96641087532
200,6,low,1000,20,29,47293.65859603882
200,6,low,1000,20,30,46821.56027054787
200,6,low,1000,20,31,46327.63430380821
200,6,low,1000,20,32,45929.26299190521
200,3,low,3000,20,1,313089.5218191147
200,3,low,3000,20,2,164714.14024281502
200,3,low,3000,20,3,115004.80624389648
200,3,low,3000,20,4,90341.14942455292
200,3,low,3000,20,5,73254.51435422897
200,3,low,3000,20,6,67193.72382473946
200,3,low,3000,20,7,65865.38523173332
200,3,low,3000,20,8,65006.10540175438
200,3,low,3000,20,9,64325.258024930954
200,3,low,3000,20,10,63683.66257572174
200,3,low,3000,20,11,62999.335434913635
200,3,low,3000,20,12,62521.14985585213
200,3,low,3000,20,13,62079.0223736763
200,3,low,3000,20,14,62023.13876700401
200,3,low,3000,20,15,61762.930434942245
200,3,low,3000,20,16,61612.53827095032
200,3,low,3000,20,17,61356.31133079529
200,3,low,3000,20,18,61260.3632068634
200,3,low,3000,20,19,61141.82553482056
200,3,low,3000,20,20,61060.17481279373
200,3,low,3000,20,21,60936.55251502991
200,3,low,3000,20,22,60852.967962026596
200,3,low,3000,20,23,60714.180991888046
200,3,low,3000,20,24,60604.16152381897
200,3,low,3000,20,25,60520.11816072464
200,3,low,3000,20,26,60498.28813171387
200,3,low,3000,20,27,60429.302993774414
200,3,low,3000,20,28,60369.592619895935
200,3,low,3000,20,29,60343.589332818985
200,3,low,3000,20,30,60302.24756383896
200,3,low,3000,20,31,60261.93487691879
200,3,low,3000,20,32,60182.74663686752
200,8,high,3000,20,1,384545.722168684
200,8,high,3000,20,2,192593.2923362255
200,8,high,3000,20,3,131096.47584438324
200,8,high,3000,20,4,99137.9527797699
200,8,high,3000,20,5,79379.17318463326
200,8,high,3000,20,6,69525.08067917824
200,8,high,3000,20,7,61344.02904033661
200,8,high,3000,20,8,55874.81818199158
200,8,high,3000,20,9,51495.68340921402
200,8,high,3000,20,10,48114.388543605804
200,8,high,3000,20,11,44829.94381403923
200,8,high,3000,20,12,41289.81771183014
200,8,high,3000,20,13,38636.101048231125
200,8,high,3000,20,14,37118.294556856155
200,8,high,3000,20,15,35960.84482169151
200,8,high,3000,20,16,34890.75571465492
200,8,high,3000,20,17,33790.55618977547
200,8,high,3000,20,18,32913.40512371063
200,8,high,3000,20,19,32351.190526008606
200,8,high,3000,20,20,31614.32402586937
200,8,high,3000,20,21,30906.701435804367
200,8,high,3000,20,22,30574.227887630463
200,8,high,3000,20,23,30121.555449962616
200,8,high,3000,20,24,29435.060692548752
200,8,high,3000,20,25,28954.782562732697
200,8,high,3000,20,26,28680.794076681137
200,8,high,3000,20,27,28503.08762073517
200,8,high,3000,20,28,28300.36351108551
200,8,high,3000,20,29,27963.754037857056
200,8,high,3000,20,30,27639.460832118988
200,8,high,3000,20,31,27520.522374868393
200,8,high,3000,20,32,27258.381066799164
200,1,low,3000,10,1,33011.97428894043
200,1,low,3000,10,2,16652.983892679214
200,1,low,3000,10,3,11421.129722356796
200,1,low,3000,10,4,8750.81261062622
200,1,low,3000,10,5,7157.197504281998
200,1,low,3000,10,6,6125.355419397354
200,1,low,3000,10,7,5347.312992095947
200,1,low,3000,10,8,4803.204454898834
200,1,low,3000,10,9,4343.155774593353
200,1,low,3000,10,10,4003.9916338920593
200,1,low,3000,10,11,3725.7196333408356
200,1,low,3000,10,12,3478.4800481796265
200,1,low,3000,10,13,3273.8573899269104
200,1,low,3000,10,14,3104.960799217224
200,1,low,3000,10,15,2952.161281824112
200,1,low,3000,10,16,2820.05446434021
200,1,low,3000,10,17,2694.9816415309906
200,1,low,3000,10,18,2591.3285734653473
200,1,low,3000,10,19,2492.3408749103546
200,1,low,3000,10,20,2416.776216506958
200,1,low,3000,10,21,2335.893095254898
200,1,low,3000,10,22,2269.4624230861664
200,1,low,3000,10,23,2209.325859308243
200,1,low,3000,10,24,2149.45033121109
200,1,low,3000,10,25,2097.1744742393494
200,1,low,3000,10,26,2046.819991827011
200,1,low,3000,10,27,1999.829108953476
200,1,low,3000,10,28,1949.160143852234
200,1,low,3000,10,29,1905.1679582595825
200,1,low,3000,10,30,1875.1659681797028
200,1,low,3000,10,31,1837.838700056076
200,1,low,3000,10,32,1803.2217559814453
200,8,high,3000,10,1,29986.632093667984
200,8,high,3000,10,2,15003.182235240936
200,8,high,3000,10,3,10015.602615594864
200,8,high,3000,10,4,7524.954477548599
200,8,high,3000,10,5,6098.081606864929
200,8,high,3000,10,6,5144.439007997513
200,8,high,3000,10,7,4441.833223104477
200,8,high,3000,10,8,3944.6094031333923
200,8,high,3000,10,9,3546.743290901184
200,8,high,3000,10,10,3231.9108016490936
200,8,high,3000,10,11,2964.2388598918915
200,8,high,3000,10,12,2742.3211331367493
200,8,high,3000,10,13,2567.7143366336823
200,8,high,3000,10,14,2391.0375962257385
200,8,high,3000,10,15,2281.1726624965668
200,8,high,3000,10,16,2139.6327192783356
200,8,high,3000,10,17,2022.3385014533997
200,8,high,3000,10,18,1903.5242748260498
200,8,high,3000,10,19,1823.6443424224854
200,8,high,3000,10,20,1727.0318903923035
200,8,high,3000,10,21,1661.5363612174988
200,8,high,3000,10,22,1600.2714829444885
200,8,high,3000,10,23,1545.784725189209
200,8,high,3000,10,24,1497.9347639083862
200,8,high,3000,10,25,1446.265665769577
200,8,high,3000,10,26,1403.335034608841
200,8,high,3000,10,27,1360.9558441638947
200,8,high,3000,10,28,1320.1662690639496
200,8,high,3000,10,29,1288.075419664383
200,8,high,3000,10,30,1247.443223953247
200,8,high,3000,10,31,1220.074254989624
200,8,high,3000,10,32,1198.6612830162048
200,6,low,100,10,1,28022.07488489151
200,6,low,100,10,2,14063.683396100998
200,6,low,100,10,3,9484.350553512573
200,6,low,100,10,4,7203.81747341156
200,6,low,100,10,5,5816.661023855209
200,6,low,100,10,6,4893.3911900520325
200,6,low,100,10,7,4257.998256921768
200,6,low,100,10,8,3765.5413694381714
200,6,low,100,10,9,3338.7258830070496
200,6,low,100,10,10,3044.543030500412
200,6,low,100,10,11,2803.275373697281
200,6,low,100,10,12,2575.656569957733
200,6,low,100,10,13,2399.291755914688
200,6,low,100,10,14,2249.2194468975067
200,6,low,100,10,15,2112.36705493927
200,6,low,100,10,16,2001.8747112751007
200,6,low,100,10,17,1904.7267739772797
200,6,low,100,10,18,1817.2123079299927
200,6,low,100,10,19,1733.1283957958221
200,6,low,100,10,20,1658.7455961704254
200,6,low,100,10,21,1588.0435740947723
200,6,low,100,10,22,1532.9428293704987
200,6,low,100,10,23,1463.3917512893677
200,6,low,100,10,24,1419.4923985004425
200,6,low,100,10,25,1378.162414073944
200,6,low,100,10,26,1340.7705500125885
200,6,low,100,10,27,1297.0911357402802
200,6,low,100,10,28,1250.4212265014648
200,6,low,100,10,29,1223.5790452957153
200,6,low,100,10,30,1191.3590819835663
200,6,low,100,10,31,1167.9894244670868
200,6,low,100,10,32,1134.8410079479218
200,6,high,100,10,1,55797.76650214195
200,6,high,100,10,2,28353.662741184235
200,6,high,100,10,3,19722.655993938446
200,6,high,100,10,4,15345.593194007874
200,6,high,100,10,5,12741.472401618958
200,6,high,100,10,6,11014.383565425873
200,6,high,100,10,7,9801.936217308044
200,6,high,100,10,8,8851.301429271698
200,6,high,100,10,9,8108.725630998611
200,6,high,100,10,10,7548.784466505051
200,6,high,100,10,11,7082.834549665451
200,6,high,100,10,12,6701.98134970665
200,6,high,100,10,13,6354.798220396042
200,6,high,100,10,14,6037.71022772789
200,6,high,100,10,15,5710.700411081314
200,6,high,100,10,16,5485.002689123154
200,6,high,100,10,17,5277.109837055206
200,6,high,100,10,18,5115.822882175446
200,6,high,100,10,19,4969.813141107559
200,6,high,100,10,20,4832.268446683884
200,6,high,100,10,21,4688.750495672226
200,6,high,100,10,22,4583.350309848785
200,6,high,100,10,23,4437.835782766342
200,6,high,100,10,24,4353.6296372413635
200,6,high,100,10,25,4257.475945711136
200,6,high,100,10,26,4182.5250725746155
200,6,high,100,10,27,4108.969347238541
200,6,high,100,10,28,4041.771344900131
200,6,high,100,10,29,3973.1128709316254
200,6,high,100,10,30,3916.832629919052
200,6,high,100,10,31,3866.261936187744
200,6,high,100,10,32,3811.0573110580444
50,9,low,3000,20,1,123411.09771585464
50,9,low,3000,20,2,88275.55483460426
50,9,low,3000,20,3,79537.54995393753
50,9,low,3000,20,4,75250.72291254997
50,9,low,3000,20,5,72136.20984601974
50,9,low,3000,20,6,70434.25068807602
50,9,low,3000,20,7,69251.372549057
50,9,low,3000,20,8,68124.58806180954
50,9,low,3000,20,9,67139.19629597664
50,9,low,3000,20,10,66623.37344813347
50,9,low,3000,20,11,65931.71685194969
50,9,low,3000,20,12,65458.85018181801
50,9,low,3000,20,13,65293.7237868309
50,9,low,3000,20,14,65184.721379995346
50,9,low,3000,20,15,64735.11155295372
50,9,low,3000,20,16,64307.20195102692
50,9,low,3000,20,17,64245.045550107956
50,9,low,3000,20,18,64031.66408109665
50,9,low,3000,20,19,63954.5689098835
50,9,low,3000,20,20,63934.04260802269
50,9,low,3000,20,21,63889.522063970566
50,9,low,3000,20,22,63784.10817694664
50,9,low,3000,20,23,63578.32044291496
50,9,low,3000,20,24,63498.89767694473
50,9,low,3000,20,25,63476.35075187683
50,9,low,3000,20,26,63124.35164785385
50,9,low,3000,20,27,63077.94437479973
50,9,low,3000,20,28,63075.063240766525
50,9,low,3000,20,29,63072.68901896477
50,9,low,3000,20,30,63068.33573102951
50,9,low,3000,20,31,63060.613422870636
50,9,low,3000,20,32,63055.65610909462
50,11,low,3000,10,1,8993.748674869537
50,11,low,3000,10,2,4509.733436346054
50,11,low,3000,10,3,3066.152204275131
50,11,low,3000,10,4,2308.407422542572
50,11,low,3000,10,5,1889.305368423462
50,11,low,3000,10,6,1623.761209487915
50,11,low,3000,10,7,1437.5418236255646
50,11,low,3000,10,8,1267.8160157203674
50,11,low,3000,10,9,1126.762156009674
50,11,low,3000,10,10,1048.864429950714
50,11,low,3000,10,11,1048.864429950714
50,11,low,3000,10,12,1048.864429950714
50,11,low,3000,10,13,1048.864429950714
50,11,low,3000,10,14,1048.864429950714
50,11,low,3000,10,15,1048.864429950714
50,11,low,3000,10,16,1048.864429950714
50,11,low,3000,10,17,1048.864429950714
50,11,low,3000,10,18,1048.864429950714
50,11,low,3000,10,19,1048.864429950714
50,11,low,3000,10,20,1048.864429950714
50,11,low,3000,10,21,1048.864429950714
50,11,low,3000,10,22,1048.864429950714
50,11,low,3000,10,23,1048.864429950714
50,11,low,3000,10,24,1048.864429950714
50,11,low,3000,10,25,1048.864429950714
50,11,low,3000,10,26,1048.864429950714
50,11,low,3000,10,27,1048.864429950714
50,11,low,3000,10,28,1048.864429950714
50,11,low,3000,10,29,1048.864429950714
50,11,low,3000,10,30,1048.864429950714
50,11,low,3000,10,31,1048.864429950714
50,11,low,3000,10,32,1048.864429950714
50,11,low,3000,20,1,17743.234441041946
50,11,low,3000,20,2,9143.513745307922
50,11,low,3000,20,3,6292.919670820236
50,11,low,3000,20,4,4834.2897737026215
50,11,low,3000,20,5,4047.2096469402313
50,11,low,3000,20,6,3404.8191742897034
50,11,low,3000,20,7,2908.7560563087463
50,11,low,3000,20,8,2631.2947170734406
50,11,low,3000,20,9,2321.1181983947754
50,11,low,3000,20,10,2179.888827085495
50,11,low,3000,20,11,2063.0945563316345
50,11,low,3000,20,12,1932.2600357532501
50,11,low,3000,20,13,1861.80690407753
50,11,low,3000,20,14,1736.1660163402557
50,11,low,3000,20,15,1685.7139971256256
50,11,low,3000,20,16,1618.3006160259247
50,11,low,3000,20,17,1459.7635548114777
50,11,low,3000,20,18,1401.3227701187134
50,11,low,3000,20,19,1331.4648942947388
50,11,low,3000,20,20,1287.493639945984
50,11,low,3000,20,21,1281.0128750801086
50,11,low,3000,20,22,1232.1851470470428
50,11,low,3000,20,23,1202.4823050498962
50,11,low,3000,20,24,1201.3176159858704
50,11,low,3000,20,25,1182.4225471019745
50,11,low,3000,20,26,1162.352252960205
50,11,low,3000,20,27,1140.0151071548462
50,11,low,3000,20,28,1097.798989057541
50,11,low,3000,20,29,1045.5579822063446
