ntaxa,rep,ils,m,inphynet_runtime,nretic_true,nretic_est,unrooted_major_hwcd,unrooted_hwcd,min_greedy_hwcd,is_greedy_rooted,min_unrooted_nj_hwcd,misplaced_retics
1000,81,high,20,4.799312835,14,15,0.0,0,0,true,0,0
1000,81,high,30,4.848675373,14,15,0.0,0,0,true,0,0
1000,81,high,40,4.972052938,14,15,0.0,0,0,true,0,0
1000,82,low,10,4.860818564,12,12,0.0,0,0,true,0,0
1000,82,low,20,4.829138887,12,12,0.0,0,0,true,0,0
1000,82,low,30,4.852770994,12,12,0.0,0,0,true,0,0
1000,82,low,40,5.222741437,12,12,0.0,0,0,true,0,0
1000,82,high,10,5.279732227,12,12,0.0,16,16,true,0,0
1000,82,high,20,5.146057323,12,12,0.0,16,16,true,0,0
1000,82,high,30,5.149941824,12,12,0.0,4,4,true,0,0
1000,82,high,40,5.217317517,12,12,0.0,4,4,true,0,0
1000,83,low,10,4.854171691,8,8,0.0,0,0,true,0,0
1000,83,low,20,4.833303087,8,8,0.0,0,0,true,0,0
1000,83,low,30,4.718810003,8,8,0.0,0,0,true,0,0
1000,83,low,40,4.990011729,8,8,0.0,0,0,true,0,0
1000,83,high,10,5.265612163,8,9,0.0,0,0,true,0,0
1000,83,high,20,5.151033707,8,9,0.0,0,0,true,0,0
1000,83,high,30,4.812969311,8,9,0.0,0,0,true,0,0
1000,83,high,40,4.797580697,8,9,0.0,0,0,true,0,0
1000,84,low,10,5.088441632,8,8,0.0,0,0,true,0,0
1000,84,low,20,5.247575928,8,8,0.0,0,0,true,0,0
1000,84,low,30,5.100156002,8,8,0.0,0,0,true,0,0
1000,84,low,40,5.349474382,8,8,0.0,0,0,true,0,0
1000,84,high,10,4.777190362,8,8,0.0,0,0,true,0,0
1000,84,high,20,4.879476291,8,8,0.0,0,0,true,0,0
1000,84,high,30,4.799932618,8,8,0.0,0,0,true,0,0
1000,84,high,40,5.056807572,8,8,0.0,0,0,true,0,0
1000,85,low,10,5.090382661,7,7,0.0,6,6,true,0,0
1000,85,low,20,4.787921375,7,7,0.0,6,6,true,0,0
1000,85,low,30,4.767314489,7,7,0.0,6,6,true,0,0
1000,85,low,40,5.033798324,7,7,0.0,6,6,true,0,0
1000,85,high,10,4.780693913,7,8,0.0,2,2,true,0,1
1000,85,high,20,4.816217827,7,8,0.0,2,2,true,0,1
1000,85,high,30,4.771792488,7,8,0.0,0,0,true,0,0
1000,85,high,40,4.833463931,7,8,0.0,0,0,true,0,0
1000,86,low,10,4.820890032,8,8,0.0,0,0,true,0,0
1000,86,low,20,4.683976845,8,8,0.0,0,0,true,0,0
1000,86,low,30,4.75810986,8,8,0.0,0,0,true,0,0
1000,86,low,40,4.937125582,8,8,0.0,0,0,true,0,0
1000,86,high,10,4.816455446,8,8,0.0,0,0,true,0,0
1000,86,high,20,4.753362987,8,8,0.0,0,0,true,0,0
1000,86,high,30,4.7946609,8,8,0.0,0,0,true,0,0
1000,86,high,40,4.871634573,8,8,0.0,0,0,true,0,0
1000,87,low,10,4.766626503,7,7,0.0,2,2,true,0,0
1000,87,low,20,5.128697667,7,7,0.0,2,2,true,0,0
1000,87,low,30,5.160566537,7,7,0.0,0,0,true,0,0
1000,87,low,40,5.289348497,7,7,0.0,0,0,true,0,0
1000,87,high,10,5.148406862,7,7,0.0,2,2,true,0,0
1000,87,high,20,5.091273911,7,7,0.0,2,2,true,0,0
1000,87,high,30,4.774819808,7,7,0.0,0,0,true,0,0
1000,87,high,40,4.841435068,7,7,0.0,0,0,true,0,0
1000,88,low,10,4.759000471,10,10,0.0,4,4,true,0,0
1000,88,low,20,4.752751121,10,10,0.0,4,4,true,0,0
1000,88,low,30,5.099792855,10,10,0.0,0,0,true,0,0
1000,88,low,40,5.124605824,10,10,0.0,0,0,true,0,0
1000,88,high,10,5.037088953,10,10,0.0,4,4,true,0,0
1000,88,high,20,4.695490212,10,10,0.0,4,4,true,0,0
1000,88,high,30,4.912796192,10,10,0.0,0,0,true,0,0
1000,88,high,40,5.145995642,10,10,0.0,0,0,true,0,0
1000,89,low,10,5.238850937,13,13,0.0,0,0,true,0,0
1000,89,low,20,5.101970733,13,13,0.0,0,0,true,0,0
1000,89,low,30,4.935903275,13,13,0.0,0,0,true,0,0
1000,89,low,40,4.798850956,13,13,0.0,0,0,true,0,0
1000,89,high,10,4.840683502,13,13,0.0,0,0,true,0,0
1000,89,high,20,5.062359588,13,14,0.0,0,0,true,0,0
1000,89,high,30,5.137962108,13,13,0.0,0,0,true,0,0
1000,89,high,40,4.829630274,13,13,0.0,0,0,true,0,0
1000,90,low,10,4.816814062,11,11,0.0,2,2,true,0,0
1000,90,low,20,5.077780202,11,11,0.0,0,0,true,0,0
1000,90,low,30,4.739047228,11,11,0.0,0,0,true,0,0
1000,90,low,40,4.748430636,11,11,0.0,0,0,true,0,0
1000,90,high,10,4.925341931,11,12,0.0,2,2,true,0,0
1000,90,high,20,4.855014368,11,12,0.0,0,0,true,0,0
1000,90,high,30,4.804907649,11,12,0.0,0,0,true,0,0
1000,90,high,40,4.77208205,11,12,0.0,0,0,true,0,0
1000,91,low,10,4.947501073,6,6,0.0,0,0,true,0,0
1000,91,low,20,4.863313052,6,6,0.0,0,0,true,0,0
1000,91,low,30,4.807169275,6,6,0.0,0,0,true,0,0
1000,91,low,40,4.738935962,6,6,0.0,0,0,true,0,0
1000,91,high,10,4.819374815,6,6,0.0,0,0,true,0,0
1000,91,high,20,4.758272105,6,6,0.0,0,0,true,0,0
1000,91,high,30,4.772498183,6,6,0.0,0,0,true,0,0
1000,91,high,40,4.805212859,6,6,0.0,0,0,true,0,0
1000,92,low,10,5.147070229,10,10,0.0,2,2,true,0,0
1000,92,low,20,5.152606795,10,10,0.0,2,2,true,0,0
1000,92,low,30,5.38380063,10,10,0.0,2,2,true,0,0
1000,92,low,40,5.242689215,10,10,0.0,2,2,true,0,0
1000,92,high,10,5.162908756,10,10,0.0,2,2,true,0,0
1000,92,high,20,4.72993719,10,10,0.0,2,2,true,0,0
1000,92,high,30,4.789286419,10,10,0.0,2,2,true,0,0
1000,92,high,40,4.791479587,10,10,0.0,2,2,true,0,0
1000,93,low,10,5.213709953,16,17,0.0,2,2,true,0,1
1000,93,low,20,5.034811096,16,16,0.0,2,2,true,0,0
1000,93,low,30,5.102709256,16,16,0.0,2,2,true,0,0
1000,93,low,40,4.922524414,16,16,0.0,0,0,true,0,0
1000,93,high,10,4.825289294,16,17,0.0,4,4,true,0,1
1000,93,high,20,5.237574141,16,17,0.0,4,4,true,0,1
1000,93,high,30,5.256534292,16,17,0.0,4,4,true,0,1
1000,93,high,40,5.003283084,16,17,0.0,4,4,true,0,1
1000,94,low,10,4.739998866,9,9,0.0,0,0,true,0,0
1000,94,low,20,4.707950273,9,9,0.0,0,0,true,0,0
1000,94,low,30,4.78600137,9,9,0.0,0,0,true,0,0
1000,94,low,40,5.034352741,9,9,0.0,0,0,true,0,0
1000,94,high,10,5.002056525,9,9,0.0,0,0,true,0,0
1000,94,high,20,4.740489528,9,9,0.0,0,0,true,0,0
1000,94,high,30,4.810767946,9,9,0.0,0,0,true,0,0
1000,94,high,40,5.062994147,9,9,0.0,0,0,true,0,0
1000,95,low,10,4.889673001,10,10,0.0,2,2,true,0,0
1000,95,low,20,4.70801625,10,10,0.0,2,2,true,0,0
1000,95,low,30,4.737979269,10,10,0.0,2,2,true,0,0
1000,95,low,40,4.786318633,10,10,0.0,2,2,true,0,0
1000,95,high,10,4.816926117,10,11,0.0,2,2,true,0,0
1000,95,high,20,4.743735665,10,11,0.0,4,4,true,0,0
1000,95,high,30,4.820299268,10,10,0.0,2,2,true,0,0
1000,95,high,40,4.74604808,10,10,0.0,2,2,true,0,0
1000,96,low,10,4.835918159,18,18,0.0,0,0,true,0,0
1000,96,low,20,4.826233026,18,18,0.0,0,0,true,0,0
1000,96,low,30,4.808121853,18,18,0.0,0,0,true,0,0
1000,96,low,40,4.798695654,18,18,0.0,0,0,true,0,0
1000,97,low,10,4.796791883,13,13,0.0,4,4,true,0,0
1000,97,low,20,5.311261597,13,13,0.0,2,2,true,0,0
1000,97,low,30,4.780455998,13,13,0.0,0,0,true,0,0
1000,97,low,40,4.796776871,13,13,0.0,0,0,true,0,0
1000,97,high,10,4.787427896,13,14,0.0,6,6,true,0,0
1000,97,high,20,4.714913003,13,13,0.0,2,2,true,0,0
1000,97,high,30,4.776601196,13,13,0.0,0,0,true,0,0
1000,97,high,40,4.768057632,13,13,0.0,0,0,true,0,0
1000,98,low,10,4.759248097,7,7,0.0,0,0,true,0,0
1000,98,low,20,4.815983413,7,7,0.0,0,0,true,0,0
1000,98,low,30,4.807431514,7,7,0.0,0,0,true,0,0
1000,98,low,40,4.820423858,7,7,0.0,0,0,true,0,0
1000,98,high,10,4.909250843,7,7,0.0,0,0,true,0,0
1000,98,high,20,4.740766756,7,7,0.0,0,0,true,0,0
1000,98,high,30,4.809980407,7,7,0.0,0,0,true,0,0
1000,98,high,40,4.828073715,7,7,0.0,0,0,true,0,0
1000,99,low,10,4.980074223,24,25,0.0,0,0,true,0,0
1000,99,low,20,4.795504632,24,24,0.0,0,0,true,0,0
1000,99,low,30,4.883264155,24,24,0.0,0,0,true,0,0
1000,99,low,40,4.849969655,24,24,0.0,0,0,true,0,0
1000,99,high,10,4.851272537,24,27,0.0,4,4,true,0,1
1000,99,high,20,4.805219877,24,26,0.0,0,0,true,0,0
1000,99,high,30,4.966876401,24,26,0.0,0,0,true,0,0
1000,99,high,40,4.851500788,24,26,0.0,0,0,true,0,0
1000,100,low,10,4.797994584,7,7,0.0,0,0,true,0,0
1000,100,low,20,4.702436988,7,7,0.0,0,0,true,0,0
1000,100,low,30,4.769383049,7,7,0.0,0,0,true,0,0
1000,100,low,40,4.778383328,7,7,0.0,0,0,true,0,0
1000,100,high,10,4.723831772,7,7,0.0,0,0,true,0,0
1000,100,high,20,4.686716392,7,7,0.0,0,0,true,0,0
1000,100,high,30,4.749341518,7,7,0.0,0,0,true,0,0
1000,100,high,40,4.801184417,7,7,0.0,0,0,true,0,0
2500,1,low,10,91.608551512,72,72,0.0,6,6,true,0,0
2500,1,low,20,89.57842041,72,73,0.0,6,6,true,0,0
2500,1,low,30,92.202685285,72,72,0.0,0,0,true,0,0
2500,1,low,40,93.179636823,72,72,0.0,0,0,true,0,0
2500,1,high,10,96.211988632,72,77,0.0,14,14,true,0,2
2500,1,high,20,95.781943596,72,78,0.0,16,16,true,0,3
2500,1,high,30,88.144353406,72,77,0.0,6,6,true,0,2
2500,1,high,40,90.659292547,72,76,0.0,0,0,true,0,0
2500,2,low,10,93.684857294,72,73,0.0,16,16,true,0,1
2500,2,low,20,89.015921783,72,72,0.0,2,2,true,0,0
2500,2,low,30,89.444178669,72,72,0.0,0,0,true,0,0
2500,2,low,40,91.803339364,72,72,0.0,0,0,true,0,0
2500,2,high,10,91.808760428,72,75,0.0,18,18,true,0,2
2500,2,high,20,91.737026023,72,74,0.0,0,0,true,0,0
2500,2,high,30,91.977659642,72,74,0.0,0,0,true,0,0
2500,2,high,40,93.312408756,72,74,0.0,0,0,true,0,0
2500,3,low,10,93.919206146,35,35,0.0,0,0,true,0,0
2500,3,low,20,95.798403518,35,35,0.0,0,0,true,0,0
2500,3,low,30,93.089988297,35,35,0.0,0,0,true,0,0
2500,3,low,40,93.212224147,35,35,0.0,0,0,true,0,0
2500,3,high,10,89.841807637,35,36,0.0,0,0,true,0,0
2500,3,high,20,90.70847594,35,36,0.0,0,0,true,0,0
2500,3,high,30,94.351012232,35,35,0.0,0,0,true,0,0
2500,3,high,40,87.8804331,35,35,0.0,0,0,true,0,0
2500,4,low,10,87.969211925,9,9,0.0,0,0,true,0,0
2500,4,low,20,87.123824557,9,9,0.0,0,0,true,0,0
2500,4,low,30,89.729265695,9,9,0.0,0,0,true,0,0
2500,4,low,40,89.402435285,9,9,0.0,0,0,true,0,0
2500,4,high,10,93.346239534,9,9,0.0,0,0,true,0,0
2500,4,high,20,93.87348894,9,10,0.0,4,6,true,0,0
2500,4,high,30,89.868243303,9,9,0.0,0,0,true,0,0
2500,4,high,40,90.491120537,9,9,0.0,0,0,true,0,0
2500,5,low,10,94.698449023,4,4,0.0,0,0,true,0,0
2500,5,low,20,90.427899858,4,4,0.0,0,0,true,0,0
2500,5,low,30,93.902164636,4,4,0.0,0,0,true,0,0
2500,5,low,40,90.568632539,4,4,0.0,0,0,true,0,0
2500,5,high,10,91.462578942,4,4,0.0,0,0,true,0,0
2500,5,high,20,92.433101506,4,4,0.0,0,0,true,0,0
2500,5,high,30,92.730140197,4,4,0.0,0,0,true,0,0
2500,5,high,40,92.222337634,4,4,0.0,0,0,true,0,0
2500,6,low,10,92.681932564,6,6,0.0,0,0,true,0,0
2500,6,low,20,92.374847305,6,6,0.0,0,0,true,0,0
2500,6,low,30,89.450337525,6,6,0.0,0,0,true,0,0
2500,6,low,40,87.949014876,6,6,0.0,0,0,true,0,0
2500,6,high,10,92.655108686,6,6,0.0,0,0,true,0,0
2500,6,high,20,92.134466838,6,6,0.0,0,0,true,0,0
2500,6,high,30,91.714533006,6,6,0.0,0,0,true,0,0
2500,6,high,40,88.914015596,6,6,0.0,0,0,true,0,0
2500,7,low,10,86.551056351,5,5,0.0,0,0,true,0,0
2500,7,low,20,85.875875683,5,5,0.0,0,0,true,0,0
2500,7,low,30,85.953288831,5,5,0.0,0,0,true,0,0
2500,7,low,40,86.097647776,5,5,0.0,0,0,true,0,0
2500,7,high,10,87.687475684,5,5,0.0,0,0,true,0,0
2500,7,high,20,87.225172537,5,5,0.0,0,0,true,0,0
2500,7,high,30,87.186358735,5,5,0.0,0,0,true,0,0
2500,7,high,40,90.525352953,5,5,0.0,0,0,true,0,0
2500,8,low,10,91.661031994,6,6,0.0,0,0,true,0,0
2500,8,low,20,88.444633161,6,6,0.0,0,0,true,0,0
2500,8,low,30,93.016052621,6,6,0.0,0,0,true,0,0
2500,8,low,40,91.310542131,6,6,0.0,0,0,true,0,0
2500,8,high,10,92.789480344,6,6,0.0,0,0,true,0,0
2500,8,high,20,88.321600095,6,6,0.0,0,0,true,0,0
2500,8,high,30,88.157178423,6,6,0.0,0,0,true,0,0
2500,8,high,40,88.163798243,6,6,0.0,0,0,true,0,0
2500,9,low,10,88.939895953,12,13,0.0,6,6,true,0,0
2500,9,low,20,93.117113282,12,12,0.0,2,2,true,0,0
2500,9,low,30,88.432408223,12,12,0.0,2,2,true,0,0
2500,9,low,40,92.311240207,12,12,0.0,2,2,true,0,0
2500,9,high,10,90.664824632,12,14,0.0,6,6,true,0,0
2500,9,high,20,91.972520037,12,13,0.0,2,2,true,0,0
2500,9,high,30,90.963669828,12,13,0.0,2,2,true,0,0
2500,9,high,40,92.656710895,12,13,0.0,2,2,true,0,0
2500,10,low,10,90.800029664,8,8,0.0,2,2,true,0,0
2500,10,low,20,87.068571966,8,8,0.0,2,2,true,0,0
2500,10,low,30,87.02169142,8,8,0.0,0,0,true,0,0
2500,10,low,40,87.168455274,8,8,0.0,0,0,true,0,0
2500,10,high,10,87.946945219,8,8,0.0,2,2,true,0,0
2500,10,high,20,88.145053253,8,8,0.0,2,2,true,0,0
2500,10,high,30,88.365946958,8,8,0.0,0,0,true,0,0
2500,10,high,40,88.170246856,8,8,0.0,0,0,true,0,0
2500,11,low,10,93.09031056,12,12,0.0,0,0,true,0,0
2500,11,low,20,89.676381785,12,13,0.0,0,0,true,0,0
2500,11,low,30,88.445967796,12,12,0.0,0,0,true,0,0
2500,11,low,40,91.674297136,12,12,0.0,0,0,true,0,0
2500,11,high,10,90.617941582,12,13,0.0,4,4,true,0,1
2500,11,high,20,90.244651896,12,13,0.0,4,4,true,0,1
2500,11,high,30,88.764993832,12,13,0.0,4,4,true,0,1
2500,11,high,40,91.528739401,12,13,0.0,4,4,true,0,1
2500,12,low,10,92.334877864,6,6,0.0,0,0,true,0,0
2500,12,low,20,88.898391244,6,6,0.0,0,0,true,0,0
2500,12,low,30,88.904545587,6,6,0.0,0,0,true,0,0
2500,12,low,40,91.741718671,6,6,0.0,0,0,true,0,0
2500,12,high,10,88.53339804,6,7,0.0,2,2,true,0,1
2500,12,high,20,90.520942515,6,7,0.0,0,0,true,0,0
2500,12,high,30,91.68797683,6,7,0.0,0,0,true,0,0
2500,12,high,40,91.64159563,6,7,0.0,0,0,true,0,0
2500,13,low,10,90.855086898,9,9,0.0,6,6,true,0,0
2500,13,low,20,86.888603548,9,9,0.0,2,2,true,0,0
2500,13,low,30,87.095187787,9,9,0.0,2,2,true,0,0
2500,13,low,40,87.498479027,9,9,0.0,2,2,true,0,0
2500,13,high,10,88.514458108,9,10,0.0,6,6,true,0,0
2500,13,high,20,87.275140054,9,9,0.0,2,2,true,0,0
2500,13,high,30,87.184939088,9,9,0.0,2,2,true,0,0
2500,13,high,40,87.116125393,9,9,0.0,2,2,true,0,0
2500,14,low,10,88.770117875,15,17,0.0,2,4,true,0,1
2500,14,low,20,86.884654685,15,16,0.0,0,0,true,0,0
2500,14,low,30,85.644183534,15,15,0.0,0,0,true,0,0
2500,14,low,40,85.25317499,15,15,0.0,0,0,true,0,0
2500,14,high,10,87.567440377,15,16,0.0,2,4,true,0,1
2500,14,high,20,87.635055262,15,18,0.0,16,16,true,0,1
2500,14,high,30,89.139874639,15,17,0.0,16,16,true,0,1
2500,14,high,40,92.275798485,15,16,0.0,16,16,true,0,1
2500,15,low,10,87.883411992,13,13,0.0,4,4,true,0,0
2500,15,low,20,87.591870741,13,13,0.0,4,4,true,0,0
2500,15,low,30,91.0630722,13,13,0.0,2,2,true,0,0
2500,15,low,40,88.029038989,13,13,0.0,2,2,true,0,0
2500,15,high,10,88.242890349,13,13,0.0,2,2,true,0,0
2500,15,high,20,91.561157553,13,13,0.0,2,2,true,0,0
2500,15,high,30,87.447412118,13,13,0.0,0,0,true,0,0
2500,15,high,40,92.262569276,13,13,0.0,0,0,true,0,0
2500,16,low,10,88.238063556,8,8,0.0,2,2,true,0,0
2500,16,low,20,87.422876213,8,8,0.0,2,2,true,0,0
2500,16,low,30,88.83030879,8,8,0.0,0,0,true,0,0
2500,16,low,40,87.502854685,8,8,0.0,0,0,true,0,0
2500,16,high,10,89.137731606,8,8,0.0,2,2,true,0,0
2500,16,high,20,92.563576085,8,8,0.0,2,2,true,0,0
2500,16,high,30,88.568675757,8,8,0.0,0,0,true,0,0
2500,16,high,40,86.766584198,8,8,0.0,0,0,true,0,0
2500,17,low,10,89.335831233,11,11,0.0,4,4,true,0,0
2500,17,low,20,89.109794274,11,11,0.0,4,4,true,0,0
2500,17,low,30,88.46033608,11,11,0.0,2,2,true,0,0
2500,17,low,40,85.560982781,11,11,0.0,2,2,true,0,0
2500,17,high,10,86.111673468,11,12,0.0,4,4,true,0,0
2500,17,high,20,85.7383375,11,12,0.0,4,4,true,0,0
2500,17,high,30,88.484636891,11,12,0.0,2,2,true,0,0
2500,17,high,40,88.268372858,11,12,0.0,2,2,true,0,0
2500,18,low,10,92.223123944,14,14,0.0,2,2,true,0,0
2500,18,low,20,91.652770707,14,14,0.0,0,0,true,0,0
2500,18,low,30,90.400610131,14,14,0.0,0,0,true,0,0
2500,18,low,40,88.574168822,14,14,0.0,0,0,true,0,0
2500,18,high,10,87.242525275,14,14,0.0,2,2,true,0,0
2500,18,high,20,88.188725196,14,14,0.0,0,0,true,0,0
2500,18,high,30,89.827660964,14,14,0.0,0,0,true,0,0
2500,18,high,40,91.728048286,14,14,0.0,0,0,true,0,0
2500,19,low,10,89.946861953,6,6,0.0,2,2,true,0,0
2500,19,low,20,88.488925922,6,6,0.0,2,2,true,0,0
2500,19,low,30,89.247581686,6,6,0.0,0,0,true,0,0
2500,19,low,40,89.659468025,6,6,0.0,0,0,true,0,0
2500,19,high,10,91.236201951,6,6,0.0,2,2,true,0,0
2500,19,high,20,91.080865288,6,6,0.0,2,2,true,0,0
2500,19,high,30,90.62135576,6,6,0.0,0,0,true,0,0
2500,19,high,40,89.103798633,6,6,0.0,0,0,true,0,0
2500,20,low,10,90.69356477,4,4,0.0,0,0,true,0,0
2500,20,low,20,91.366789168,4,4,0.0,0,0,true,0,0
2500,20,low,30,87.396685967,4,4,0.0,0,0,true,0,0
2500,20,low,40,88.05751056,4,4,0.0,0,0,true,0,0
2500,20,high,10,91.229053283,4,4,0.0,0,0,true,0,0
2500,20,high,20,89.415416474,4,4,0.0,0,0,true,0,0
2500,20,high,30,88.509931878,4,4,0.0,0,0,true,0,0
2500,20,high,40,86.366844445,4,4,0.0,0,0,true,0,0
2500,21,low,10,86.401535583,7,7,0.0,2,2,true,0,0
2500,21,low,20,86.941434933,7,7,0.0,2,2,true,0,0
2500,21,low,30,88.946361287,7,7,0.0,0,0,true,0,0
2500,21,low,40,87.037681665,7,7,0.0,0,0,true,0,0
2500,21,high,10,91.848419253,7,9,0.0,2,2,true,0,1
2500,21,high,20,92.161391515,7,9,0.0,2,2,true,0,1
2500,21,high,30,86.630120876,7,9,0.0,0,0,true,0,0
2500,21,high,40,88.959348646,7,9,0.0,0,0,true,0,0
2500,22,low,10,93.702733923,7,7,0.0,2,2,true,0,0
2500,22,low,20,91.66734907,7,7,0.0,2,2,true,0,0
2500,22,low,30,87.389806949,7,7,0.0,2,2,true,0,0
2500,22,low,40,93.414927381,7,7,0.0,2,2,true,0,0
2500,22,high,10,88.237353805,7,7,0.0,2,2,true,0,0
2500,22,high,20,88.405094544,7,7,0.0,2,2,true,0,0
2500,22,high,30,86.590688393,7,7,0.0,2,2,true,0,0
2500,22,high,40,87.266516768,7,7,0.0,2,2,true,0,0
2500,23,low,10,88.827415975,15,15,0.0,0,0,true,0,0
2500,23,low,20,87.655126018,15,15,0.0,0,0,true,0,0
2500,23,low,30,89.905989117,15,15,0.0,0,0,true,0,0
2500,23,low,40,86.91727713,15,15,0.0,0,0,true,0,0
2500,23,high,10,90.852650582,15,16,0.0,0,0,true,0,0
2500,23,high,20,91.664591512,15,16,0.0,0,0,true,0,0
2500,23,high,30,90.397460604,15,16,0.0,0,0,true,0,0
2500,23,high,40,91.12308501,15,16,0.0,0,0,true,0,0
2500,24,low,10,86.079345986,10,11,0.0,10,10,true,0,1
2500,24,low,20,87.192706681,10,10,0.0,0,0,true,0,0
2500,24,low,30,84.859701635,10,10,0.0,0,0,true,0,0
2500,24,low,40,87.684690992,10,10,0.0,0,0,true,0,0
2500,24,high,10,89.107949799,10,11,0.0,10,10,true,0,1
2500,24,high,20,87.346361545,10,11,0.0,0,0,true,0,0
2500,24,high,30,89.527787335,10,11,0.0,0,0,true,0,0
2500,24,high,40,88.986852014,10,11,0.0,0,0,true,0,0
2500,25,low,10,90.176730031,9,9,0.0,2,2,true,0,0
2500,25,low,20,88.388802001,9,9,0.0,2,2,true,0,0
2500,25,low,30,88.89944933,9,9,0.0,0,0,true,0,0
2500,25,low,40,89.372209003,9,9,0.0,0,0,true,0,0
2500,25,high,10,88.691651873,9,9,0.0,6,6,true,0,0
2500,25,high,20,89.613562601,9,9,0.0,2,2,true,0,0
2500,25,high,30,88.010455689,9,9,0.0,0,0,true,0,0
2500,25,high,40,87.911634263,9,9,0.0,0,0,true,0,0
2500,26,low,10,90.078725638,7,7,0.0,0,0,true,0,0
2500,26,low,20,90.942872872,7,7,0.0,0,0,true,0,0
2500,26,low,30,87.84055324,7,7,0.0,0,0,true,0,0
2500,26,low,40,87.956370481,7,7,0.0,0,0,true,0,0
2500,26,high,10,89.430418228,7,7,0.0,0,0,true,0,0
2500,26,high,20,92.152571998,7,7,0.0,0,0,true,0,0
2500,26,high,30,89.162218406,7,7,0.0,0,0,true,0,0
2500,26,high,40,89.001243383,7,7,0.0,0,0,true,0,0
2500,27,low,10,88.677488193,11,11,0.0,0,0,true,0,0
2500,27,low,20,89.116508434,11,11,0.0,0,0,true,0,0
2500,27,low,30,91.270863656,11,11,0.0,0,0,true,0,0
2500,27,low,40,88.831530037,11,11,0.0,0,0,true,0,0
2500,27,high,10,86.445480793,11,13,0.0,10,10,true,0,1
2500,27,high,20,86.478373571,11,13,0.0,0,0,true,0,0
2500,27,high,30,88.559082987,11,13,0.0,2,2,true,0,1
2500,27,high,40,88.100138454,11,13,0.0,2,2,true,0,1
2500,28,low,10,88.481115048,8,8,0.0,0,0,true,0,0
2500,28,low,20,87.766884697,8,8,0.0,0,0,true,0,0
2500,28,low,30,87.726234604,8,8,0.0,0,0,true,0,0
2500,28,low,40,91.716780867,8,8,0.0,0,0,true,0,0
2500,28,high,10,89.552561909,8,8,0.0,4,4,true,0,0
2500,28,high,20,86.456046358,8,8,0.0,0,0,true,0,0
2500,28,high,30,88.704018889,8,8,0.0,0,0,true,0,0
2500,28,high,40,89.191626478,8,8,0.0,0,0,true,0,0
2500,29,low,10,89.213870133,18,19,0.0,2,2,true,0,1
2500,29,low,20,91.667428705,18,18,0.0,0,0,true,0,0
2500,29,low,30,91.387322633,18,18,0.0,0,0,true,0,0
2500,29,low,40,91.99452091,18,18,0.0,0,0,true,0,0
2500,29,high,10,91.591951668,18,21,0.0,4,4,true,0,2
2500,29,high,20,89.636529638,18,20,0.0,2,2,true,0,1
2500,29,high,30,82.305075776,18,20,0.0,2,2,true,0,1
2500,29,high,40,83.773158855,18,20,0.0,2,2,true,0,1
2500,30,low,10,84.066131623,11,11,0.0,0,0,true,0,0
2500,30,low,20,82.189179786,11,11,0.0,0,0,true,0,0
2500,30,low,30,82.298469952,11,11,0.0,0,0,true,0,0
2500,30,low,40,83.689825638,11,11,0.0,0,0,true,0,0
2500,30,high,10,83.038219635,11,13,0.0,2,0,true,0,1
2500,30,high,20,83.503625934,11,12,0.0,0,0,true,0,0
2500,30,high,30,83.329731337,11,12,0.0,0,0,true,0,0
2500,30,high,40,92.30934034,11,12,0.0,0,0,true,0,0
2500,31,low,10,89.548888421,13,14,0.0,0,0,true,0,0
2500,31,low,20,85.5947248,13,14,0.0,2,2,true,0,1
2500,31,low,30,83.364820455,13,13,0.0,0,0,true,0,0
2500,31,low,40,83.518859631,13,13,0.0,0,0,true,0,0
2500,31,high,10,84.290209644,13,15,0.0,16,18,true,0,1
2500,31,high,20,82.805437298,13,15,0.0,2,2,true,0,1
2500,31,high,30,83.322672627,13,15,0.0,2,2,true,0,1
2500,31,high,40,83.922965129,13,15,0.0,2,2,true,0,1
2500,32,low,10,84.05675115,9,9,0.0,2,2,true,0,0
2500,32,low,20,84.562670747,9,9,0.0,0,0,true,0,0
2500,32,low,30,83.67936306,9,9,0.0,0,0,true,0,0
2500,32,low,40,83.644095277,9,9,0.0,0,0,true,0,0
2500,32,high,10,84.287105575,9,10,0.0,0,0,true,0,0
2500,32,high,20,84.689589307,9,10,0.0,0,0,true,0,0
2500,32,high,30,83.432710935,9,10,0.0,0,0,true,0,0
2500,32,high,40,83.887478856,9,10,0.0,0,0,true,0,0
2500,33,low,10,86.046136894,8,8,0.0,0,0,true,0,0
2500,33,low,20,83.913729964,8,8,0.0,0,0,true,0,0
2500,33,low,30,83.754416147,8,8,0.0,0,0,true,0,0
2500,33,low,40,84.749999381,8,8,0.0,0,0,true,0,0
2500,33,high,10,84.712258703,8,8,0.0,0,0,true,0,0
2500,33,high,20,83.760905311,8,8,0.0,0,0,true,0,0
2500,33,high,30,84.395440806,8,8,0.0,0,0,true,0,0
2500,33,high,40,84.063004203,8,8,0.0,0,0,true,0,0
2500,34,low,10,84.529560066,9,9,0.0,0,0,true,0,0
2500,34,low,20,83.269067482,9,9,0.0,0,0,true,0,0
2500,34,low,30,84.198308955,9,9,0.0,0,0,true,0,0
2500,34,low,40,84.614499866,9,9,0.0,0,0,true,0,0
2500,34,high,10,84.742396041,9,9,0.0,0,0,true,0,0
2500,34,high,20,83.753961033,9,9,0.0,0,0,true,0,0
