ntaxa,ngt,ils,nbp,m,r,imethod,gtee,hwcd,input_error,runtime_parallel,runtime_serial
25,100,low,1000,20,9,phylonet,0.03772727272727273,2,6,2012.3657381051482,2318.969946105148
25,100,high,100,10,1,phylonet,0.3763636363636364,20,28,4264.640388903824,7078.251236903823
25,100,high,100,10,9,phylonet,0.3686363636363636,20,26,13213.988158880982,15076.895375880982
25,100,high,100,20,1,phylonet,0.3972727272727273,10,16,5416.98350005394,7934.38728305394
25,100,high,100,20,6,phylonet,0.36590909090909085,18,30,4306.871393947968,6197.745750947967
25,100,high,1000,10,1,phylonet,0.06454545454545454,20,24,21770.263750004015,24967.346137004013
25,100,high,1000,10,5,phylonet,0.06363636363636364,18,24,14295.356750033967,17182.286273033966
25,100,high,1000,20,3,phylonet,0.05136363636363637,22,38,47823.477519056185,50835.355036056186
25,100,high,1000,20,6,phylonet,0.07818181818181819,30,34,5138.8297109506375,6643.354817950638
25,1000,low,100,10,6,phylonet,0.18872727272727274,2,0,302.09032185267637,655.1483928526764
25,1000,low,100,20,3,phylonet,0.255,10,16,20337.871970953584,20379.466043953584
25,1000,low,100,20,4,phylonet,0.2118636363636364,12,12,19696.845167806245,19796.460357806245
25,1000,low,100,20,5,phylonet,0.2526818181818181,6,16,37860.953797132,37916.747853132
25,1000,low,100,20,8,phylonet,0.3604545454545454,8,6,4878.304575161499,5398.0672461614995
25,1000,low,100,20,9,phylonet,0.20731818181818185,4,6,1454.832890956253,2786.688060956253
25,1000,low,1000,10,1,phylonet,0.49463636363636376,2,6,839.3194200100403,940.6387960100403
25,1000,low,1000,10,3,phylonet,0.05068181818181816,4,2,326.55702596717833,583.2716019671783
25,1000,low,1000,10,4,phylonet,0.047409090909090894,4,10,312.1857050001373,482.1191800001373
25,1000,low,1000,10,5,phylonet,0.4308617234468938,8,12,1156.8976370363769,1765.560897036377
25,1000,low,1000,10,6,phylonet,0.40323760746295956,12,10,1081.9587769606933,1312.1415689606933
25,1000,low,1000,10,8,phylonet,0.3752843752843753,8,6,167.49835402429198,356.637805024292
25,1000,low,1000,10,9,phylonet,0.04427272727272726,6,6,146.4820018378601,317.6690118378601
25,1000,low,1000,10,10,phylonet,0.13609090909090915,8,14,141.46551817204283,395.99052017204286
25,1000,low,1000,20,1,phylonet,0.5228196600147819,18,20,925.6442750431366,1621.8370180431366
25,1000,low,1000,20,3,phylonet,0.03968181818181816,2,6,9514.242394844025,9573.851520844024
25,1000,low,1000,20,4,phylonet,0.537878787878788,8,14,2888.099516855957,4374.534225855958
25,1000,low,1000,20,6,phylonet,0.3630898159956275,4,8,10632.417324960663,10685.523293960663
25,1000,low,1000,20,7,phylonet,0.05745454545454542,4,8,5873.012587823562,6134.626805823562
25,1000,low,1000,20,8,phylonet,0.05981818181818179,2,2,8569.801453844726,8751.238182844725
25,1000,low,1000,20,9,phylonet,0.17280014574603753,16,12,5205.411090979538,6009.793575979538
25,1000,high,100,10,1,phylonet,0.35427272727272724,8,10,1533.6862939431,2224.9021149431
25,1000,high,100,10,2,phylonet,0.35045454545454546,8,10,20490.66053291055,21348.53285691055
25,1000,high,100,10,3,phylonet,0.35504545454545444,16,22,7799.366784166153,9016.124742166154
25,1000,high,100,10,7,phylonet,0.3345454545454545,22,30,53005.84258278472,56051.09931878472
25,1000,high,100,10,10,phylonet,0.3836363636363636,12,14,13786.026752905762,14202.189258905762
25,1000,high,100,20,1,phylonet,0.3707727272727272,16,28,17026.507489993193,24271.363165993193
25,1000,high,100,20,4,phylonet,0.35359090909090896,6,8,6989.787301059906,9789.833762059905
25,1000,high,100,20,7,phylonet,0.37936363636363635,19,13,19935.264213014467,22298.277676014466
25,1000,high,100,20,9,phylonet,0.43336363636363634,4,10,7357.1584699278565,10749.864941927855
25,1000,high,1000,10,2,phylonet,0.0647272727272727,12,22,25080.118739031404,29652.685910031403
25,1000,high,1000,10,8,phylonet,0.06249999999999997,8,12,45946.45989995546,48200.77159395546
25,1000,high,1000,20,1,phylonet,0.054636363636363615,16,12,6249.829815865081,10030.134668865081
25,1000,high,1000,20,4,phylonet,0.05590909090909088,8,10,26627.556416023086,27101.316115023084
25,100,low,100,10,2,snaq,0.26409090909090904,4,8,1510.9977731704712,2255.7986431121826
25,100,low,100,20,4,snaq,0.26499999999999996,2,2,18667.203512191772,19474.541110277176
25,100,low,100,20,5,snaq,0.21772727272727269,2,12,11161.506117105484,12489.524917125702
25,100,low,100,20,7,snaq,0.21545454545454543,2,4,34142.67501091957,35394.637472867966
25,100,low,1000,10,2,snaq,0.04181818181818182,4,10,1249.08287191391,1536.9506809711456
25,100,low,1000,10,3,snaq,0.047272727272727286,6,10,2058.410863161087,3015.7730741500854
25,100,low,1000,10,5,snaq,0.05136363636363637,0,0,1563.2121851444244,2083.013870239258
25,100,low,1000,10,6,snaq,0.48361522198731494,6,4,1142.059054851532,1209.1089136600494
25,100,low,1000,10,7,snaq,0.039999999999999994,6,8,807.2423319816589,1149.19309592247
25,100,low,1000,10,8,snaq,0.041818181818181824,4,6,2409.8646461963654,3068.2302832603455
25,100,low,1000,10,9,snaq,0.06545454545454545,10,12,257.67226672172546,373.82653880119324
25,100,low,1000,10,10,snaq,0.06318181818181819,0,4,410.35366129875183,587.4338872432709
25,100,low,1000,20,2,snaq,0.04318181818181819,6,8,19124.782915115356,19293.56106209755
25,100,low,1000,20,7,snaq,0.045909090909090906,6,6,15412.063465833664,17089.144852876663
25,100,low,1000,20,9,snaq,0.03772727272727273,2,4,16578.6565887928,17548.64218187332
25,100,high,100,10,3,snaq,0.3431818181818182,20,22,1885.0985119342804,1970.7094929218292
25,100,high,100,20,1,snaq,0.3972727272727273,12,18,5497.271898984909,9481.688851118088
25,100,high,100,20,6,snaq,0.36590909090909085,32,28,4662.146874904633,7883.951276063919
25,100,high,100,20,9,snaq,0.355,20,34,4152.60725402832,6293.9114100933075
25,100,high,100,20,10,snaq,0.4240909090909091,20,20,8125.838509082794,10193.374499082565
25,100,high,1000,10,2,snaq,0.07181818181818182,22,22,9470.09847521782,11099.370888233185
25,100,high,1000,10,3,snaq,0.06363636363636363,16,18,5405.441171169281,6319.47874212265
25,100,high,1000,10,6,snaq,0.05954545454545455,22,24,5385.528791189194,7852.919996261597
25,100,high,1000,10,8,snaq,0.06772727272727272,20,24,3238.2353868484497,4981.4003229141235
25,100,high,1000,10,9,snaq,0.06318181818181819,18,26,2108.003525018692,2200.5748810768127
25,100,high,1000,20,10,snaq,0.0540909090909091,18,26,6233.959172964096,9093.773278951645
25,1000,low,100,10,7,snaq,0.19054545454545455,4,2,2050.3396739959717,2547.2787940502167
25,1000,low,100,10,8,snaq,0.14945454545454548,4,6,828.6069006919861,1225.071171760559
25,1000,low,100,20,1,snaq,0.207,0,10,30415.283020734787,31248.738727808
25,1000,low,100,20,6,snaq,0.1968181818181818,10,10,19757.173194169998,20924.64903330803
25,1000,low,100,20,8,snaq,0.3604545454545454,14,12,5571.511633872986,6197.79426074028
25,1000,low,100,20,10,snaq,0.18822727272727272,4,6,23842.81033682823,24063.299644708633
25,1000,low,1000,10,2,snaq,0.1741741741741741,6,4,736.0900077819824,946.0320029258728
25,1000,low,1000,10,3,snaq,0.05068181818181816,4,2,1614.0046911239624,2322.149751186371
25,1000,low,1000,10,4,snaq,0.047409090909090894,4,10,633.0050661563873,1051.0481112003326
25,1000,low,1000,10,5,snaq,0.4308617234468938,4,8,2113.891217947006,3013.6473817825317
25,1000,low,1000,10,6,snaq,0.40323760746295956,10,6,3781.4497349262238,4058.8988440036774
25,1000,low,1000,10,7,snaq,0.3826553826553827,8,8,1276.4379320144653,1751.0383801460266
25,1000,low,1000,10,9,snaq,0.04427272727272726,6,6,433.0294461250305,913.7280962467194
25,1000,low,1000,10,10,snaq,0.13609090909090915,8,14,108.74772572517395,252.10724067687988
25,1000,low,1000,20,1,snaq,0.5228196600147819,4,8,5131.504842042923,8201.561627149582
25,1000,low,1000,20,2,snaq,0.06336363636363634,2,6,31294.028409957886,31374.837432861328
25,1000,low,1000,20,4,snaq,0.537878787878788,4,10,6693.181427955627,11339.81909275055
25,1000,low,1000,20,7,snaq,0.05745454545454542,4,8,32549.704226970673,32672.32440185547
25,1000,low,1000,20,9,snaq,0.17280014574603753,10,8,19638.362869024277,21637.02517104149
25,1000,low,1000,20,10,snaq,0.09582309582309578,4,6,67180.98160791397,67371.00519800186
25,1000,high,100,20,4,snaq,0.35359090909090896,4,6,5190.084640979767,8966.086436986923
25,1000,high,100,20,7,snaq,0.37936363636363635,17,11,9776.972649097443,10799.008939027786
25,1000,high,1000,10,1,snaq,0.8181818181818182,38,52,92.26123094558716,186.3214726448059
25,1000,high,1000,10,2,snaq,0.0647272727272727,10,20,4173.9362988471985,5189.121992826462
25,1000,high,1000,10,6,snaq,0.06318181818181816,16,14,10424.193017959595,14659.98020195961
25,1000,high,1000,10,7,snaq,0.07545454545454547,10,12,145.60491800308228,268.36639523506165
25,1000,high,1000,10,8,snaq,0.06249999999999997,8,12,8031.259902954102,9462.297758102417
25,1000,high,1000,10,9,snaq,0.0592272727272727,6,6,74.10340094566345,186.36057686805725
25,1000,high,1000,10,10,snaq,0.06918181818181818,4,0,8133.406526088715,8654.55515408516
25,1000,high,1000,20,8,snaq,0.06127272727272724,18,20,3082.5713510513306,5571.440570831299
25,1000,high,1000,20,9,snaq,0.076,8,14,20324.939279079437,21624.17907309532
25,1000,high,1000,20,10,snaq,0.07304545454545455,10,12,12117.706562042236,14364.041136980057
50,100,low,100,10,2,phylonet-ml,0.26468085106382977,8,10,947.4893088897705,2184.7847228897704
50,100,low,100,10,3,phylonet-ml,0.20574468085106382,8,4,1331.639157869278,2947.701643869278
50,100,low,100,10,5,phylonet-ml,0.20212765957446813,8,10,1162.9515322059935,2847.7160552059936
50,100,low,100,10,8,phylonet-ml,0.23063829787234044,10,18,688.5566609234771,1364.5672849234772
50,100,low,100,10,10,phylonet-ml,0.23680851063829786,6,10,3675.29363304393,4922.72810004393
50,100,low,1000,10,1,phylonet-ml,0.5148936170212766,10,6,760.8322579875183,1028.9458809875182
50,100,low,1000,10,2,phylonet-ml,0.2005157962604771,16,14,3820.846713828583,5396.073669828583
50,100,low,1000,10,3,phylonet-ml,0.4983811285846439,16,14,498.26498208747864,1079.4613280874787
50,100,low,1000,10,4,phylonet-ml,0.04531914893617021,12,12,622.5482810190734,1452.5674750190738
50,100,low,1000,10,5,phylonet-ml,0.05042553191489361,10,20,2167.176818900177,4734.342558900177
50,100,low,1000,10,6,phylonet-ml,0.09520739307973351,18,30,3789.8524989595185,4930.8651809595185
50,100,low,1000,10,8,phylonet-ml,0.047659574468085095,18,18,188.77900310961914,470.7457911096191
50,100,low,1000,10,9,phylonet-ml,0.21856866537717604,10,16,353.2537790592499,889.6619780592498
50,100,low,1000,10,10,phylonet-ml,0.45636126791141984,26,26,1471.1532190158691,2574.421642015869
50,100,high,100,10,1,phylonet-ml,0.43297872340425536,52,32,28110.655590807128,42352.34994380712
50,100,high,100,10,5,phylonet-ml,0.39,48,32,35541.36378293123,66462.01120193124
50,100,high,100,10,6,phylonet-ml,0.9506470717262558,60,50,10179.87280601825,16149.015860018248
50,100,high,100,10,8,phylonet-ml,0.9455319148936171,66,46,11819.191184901412,22352.258321901416
50,100,high,100,10,9,phylonet-ml,0.4651063829787234,68,72,19825.059311960817,39263.53219296082
50,100,high,100,10,10,phylonet-ml,0.9475507174666008,52,50,7471.723221884308,15449.273258884308
50,100,high,1000,10,1,phylonet-ml,0.06531914893617022,48,50,14151.166782900726,23648.677909900725
50,100,high,1000,10,2,phylonet-ml,0.0704255319148936,54,64,25510.296680968004,38066.589828968004
50,100,high,1000,10,3,phylonet-ml,0.06382978723404255,44,46,7105.59064701622,13810.738605016219
50,100,high,1000,10,4,phylonet-ml,0.06063829787234042,64,42,6112.025899996933,11654.942771996932
50,100,high,1000,10,5,phylonet-ml,0.06808510638297872,26,32,14736.026223878342,24507.38192987834
50,100,high,1000,10,8,phylonet-ml,0.06212765957446808,38,44,7247.229476844406,9446.301796844407
50,100,high,1000,10,9,phylonet-ml,0.061489361702127654,34,28,8425.479901015762,19525.17694401576
50,1000,low,100,10,1,phylonet-ml,0.27531914893617027,8,6,8936.370547978531,11640.582175978532
50,1000,low,100,10,2,phylonet-ml,0.21204255319148943,12,8,117.53534197990417,546.5151579799042
50,1000,low,100,10,3,phylonet-ml,0.21534042553191493,4,8,1405.7273400691224,3624.2418770691224
50,1000,low,100,10,4,phylonet-ml,0.1740212765957447,2,8,6865.980323139404,13538.730650139405
50,1000,low,100,10,6,phylonet-ml,0.5354468085106382,16,6,2341.1546860053254,5546.0335590053255
50,1000,low,100,10,9,phylonet-ml,0.20321276595744686,20,38,20568.192553052002,30761.907015052002
50,1000,low,100,10,10,phylonet-ml,0.25040425531914895,10,18,16591.115563040985,33820.247008040984
50,1000,low,1000,10,2,phylonet-ml,0.4835783947587442,16,18,13384.034004171906,18840.055500171908
50,1000,low,1000,10,4,phylonet-ml,0.46381269759890625,10,16,788.2649850946198,1297.2532620946197
50,1000,low,1000,10,5,phylonet-ml,0.4626047711154093,20,24,4011.9977871065676,13034.001073106567
50,1000,low,1000,10,7,phylonet-ml,0.5302221936534465,18,14,2920.8955291512148,3452.690895151215
50,1000,low,1000,10,8,phylonet-ml,0.47265052976139205,20,12,2567.7195120498045,4858.9943330498045
50,1000,low,1000,10,9,phylonet-ml,0.41352369536367134,18,30,3648.4193300352326,6405.694253035233
50,1000,low,1000,10,10,phylonet-ml,0.49667688058348797,12,20,159.02282589717103,287.44384889717105
50,1000,high,1000,10,1,phylonet-ml,0.9148936170212766,80,112,56.36751416603089,188.44475416603086
50,100,low,100,10,3,phylonet,0.20574468085106382,6,4,234.45329610774232,698.5194601077422
50,100,low,100,10,4,phylonet,0.2674468085106383,8,6,248.2387899169159,688.0502069169158
50,100,low,100,10,9,phylonet,0.224468085106383,14,16,301.3465919355774,811.5617739355774
50,100,low,100,20,2,phylonet,0.2187234042553192,6,20,25224.170023917464,29318.459716917463
50,100,low,1000,10,1,phylonet,0.5148936170212766,10,6,283.4164228338013,537.8136868338013
50,100,low,1000,10,2,phylonet,0.2005157962604771,14,20,558.5060440820007,1149.0780830820006
50,100,low,1000,10,3,phylonet,0.4983811285846439,24,24,130.9290861495819,376.68337414958194
50,100,low,1000,10,4,phylonet,0.04531914893617021,14,14,230.17005903514098,674.867298035141
50,100,low,1000,10,5,phylonet,0.05042553191489361,12,14,257.29232390101623,790.9824019010163
50,100,low,1000,10,6,phylonet,0.09520739307973351,10,26,231.42988695611572,659.3286119561158
50,100,low,1000,10,7,phylonet,0.25574897915323447,8,10,315.7578098744507,805.8556148744507
50,100,low,1000,10,8,phylonet,0.047659574468085095,18,18,73.81973901683045,293.2672290168304
50,100,low,1000,10,9,phylonet,0.21856866537717604,10,16,132.91991399557494,344.38223699557494
50,100,low,1000,10,10,phylonet,0.45636126791141984,22,22,271.2951591065827,591.8420351065826
50,100,low,1000,20,1,phylonet,0.04787234042553191,12,18,14303.77497414128,16160.64040914128
50,100,low,1000,20,2,phylonet,0.47027856986181193,20,18,5187.1424081040195,8324.60098410402
50,100,low,1000,20,3,phylonet,0.04702127659574469,4,18,2810.7436718437807,5348.564315843781
50,100,low,1000,20,4,phylonet,0.044042553191489364,2,8,13726.949917168076,25337.918424168078
50,100,low,1000,20,6,phylonet,0.2778723404255319,14,18,11019.301820924667,12502.290896924667
50,100,low,1000,20,7,phylonet,0.056382978723404246,12,20,4112.176076908142,10712.002992908143
50,100,low,1000,20,9,phylonet,0.043617021276595745,10,26,13350.561215150634,14793.926548150635
50,100,high,100,20,2,phylonet,0.35574468085106387,26,38,2256.8488519625093,5168.762921962509
50,100,high,1000,10,1,phylonet,0.06531914893617022,50,54,2702.855920884018,4648.688183884018
50,100,high,1000,10,2,phylonet,0.0704255319148936,58,62,3777.132936968567,5486.218670968566
50,100,high,1000,10,5,phylonet,0.06808510638297872,34,38,2086.097469968567,4139.467467968568
50,100,high,1000,10,6,phylonet,0.062340425531914885,48,56,6869.523224006363,10910.757951006364
50,100,high,1000,10,10,phylonet,0.06808510638297872,56,58,3048.0962610643005,6410.727517064301
50,100,high,1000,20,7,phylonet,0.07106382978723404,56,48,3428.110696994232,9919.230185994233
50,1000,low,100,10,7,phylonet,0.2310638297872341,10,8,1937.375320051773,3116.172662051773
50,1000,low,100,20,4,phylonet,0.22010638297872342,22,32,5285.066061837128,9014.804943837127
50,1000,low,100,20,8,phylonet,0.20385106382978727,12,18,6525.124952028076,8389.426748028076
50,1000,low,1000,10,2,phylonet,0.4835783947587442,12,14,219.97923893215943,626.3686069321595
50,1000,low,1000,10,4,phylonet,0.46381269759890625,14,14,54.916989011169434,215.37042401116943
50,1000,low,1000,10,5,phylonet,0.4626047711154093,10,22,178.84457492831422,477.7827519283142
50,1000,low,1000,10,6,phylonet,0.4814262238367065,6,14,194.4651270341797,528.9196000341797
50,1000,low,1000,10,7,phylonet,0.5302221936534465,26,20,182.85267009933472,441.0852710993348
50,1000,low,1000,10,9,phylonet,0.41352369536367134,24,22,160.56317499391173,439.7616439939118
50,1000,low,1000,10,10,phylonet,0.49667688058348797,10,16,661.4727879693909,929.1523809693908
50,1000,low,1000,20,1,phylonet,0.4916306348730681,18,20,22625.455613012527,35726.48641601253
50,1000,low,1000,20,2,phylonet,0.4835063486616336,18,26,8764.171606990752,17800.163010990753
50,1000,low,1000,20,3,phylonet,0.3702170555936857,6,16,14027.462656919983,23242.431578919983
50,1000,low,1000,20,4,phylonet,0.5196323961758749,12,20,2544.3716110311434,4095.8888180311433
50,1000,low,1000,20,5,phylonet,0.48844035910951106,2,14,10663.086064103134,13362.399521103132
50,1000,low,1000,20,8,phylonet,0.35369664797294403,8,20,11964.890342059982,20825.543637059982
50,1000,low,1000,20,9,phylonet,0.4525037610143993,0,2,8059.176398061066,17691.511074061065
50,1000,high,100,10,1,phylonet,0.38685106382978723,12,12,3381.586215899948,8810.164273899947
50,1000,high,100,10,6,phylonet,0.43574468085106394,62,28,4142.901253097077,7312.1135440970775
50,1000,high,100,10,9,phylonet,0.39455319148936174,30,24,3018.6787100150605,5384.47446801506
50,1000,high,100,20,1,phylonet,0.457744680851064,24,16,7738.205013977188,17778.621963977188
50,1000,high,100,20,4,phylonet,0.36755319148936166,16,14,4315.131743922027,12663.018469922026
50,1000,high,100,20,6,phylonet,0.43714893617021294,12,12,6035.188921182465,13919.778244182466
50,1000,high,100,20,10,phylonet,0.4297021276595745,34,28,9180.38840101024,24535.34134901024
